zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
32,1,32,1,0.0,368.0,1517.0,180.0,2322,57.0,200.0,1130.0,1006.0,462.0,422.0,0.212,3020.0,23,3269.0,120.0,10.5632935717,28.0543848166,13.0,21.0,58.0,5088.0,5111.0,3251.0,121.0,365.0,2417.0,1385.0,823.0
33,1,33,1,0.0,213.0,530.0,179.0,1708,125.0,661.0,941.0,713.0,491.0,482.0,0.206,2627.0,10,2749.0,127.0,6.53798767115,31.0415181776,9.0,23.7616106732,59.0,5148.0,5158.0,2962.0,154.0,411.0,2413.0,1377.0,803.0
34,1,34,1,0.0,110.0,247.0,184.0,628,23.0,64.0,742.0,726.0,545.0,722.0,0.22,2735.0,1,2914.0,0.0,2.77119176329,36.2870287908,4.0,29.0,60.0,4527.0,4528.0,2869.0,103.0,171.0,2365.0,1119.0,770.0
35,1,35,1,0.0,121.0,93.0,21.0,296,29.0,32.0,641.0,692.0,397.0,598.0,0.236,2328.0,0,2612.0,111.0,1.90966431542,34.4371292717,2.0,30.0,58.0,4590.0,4590.0,2569.0,161.0,423.0,1899.0,1272.0,835.0
36,1,36,1,0.0,254.0,900.0,257.0,2330,91.0,828.0,1446.0,705.0,315.0,293.0,0.38,2759.0,0,2963.0,66.0,6.41343733599,21.2836735949,7.0,14.0,47.0,5592.0,5592.0,1954.0,195.0,528.0,1459.0,1646.0,1764.0
37,1,37,1,0.0,949.0,809.0,149.0,2344,191.0,246.0,756.0,602.0,421.0,287.0,0.223,2066.0,1,2231.0,57.0,6.88768784477,20.8518304083,8.0,12.0,43.0,4018.0,4019.0,2189.0,137.0,391.0,1557.0,1265.0,669.0
38,1,38,1,0.0,785.0,224.0,258.0,1913,48.0,598.0,586.0,645.0,624.0,628.0,0.201,2483.0,14,2845.0,47.0,10.4802789679,40.6083740064,6.0,37.0,83.0,4570.0,4584.0,2840.0,174.0,294.0,2000.0,1447.0,669.0
39,1,39,1,0.0,83.0,62.0,47.0,258,4.0,62.0,495.0,546.0,491.0,515.0,0.238,2047.0,0,2190.0,151.0,5.31625914073,36.0280685762,6.0,31.0,67.0,3919.0,3919.0,2084.0,154.0,273.0,1652.0,1123.0,717.0
40,1,40,1,2.0,304.0,1541.0,971.0,4442,1349.0,275.0,634.0,698.0,543.0,824.0,0.217,2699.0,5,2972.0,0.0,38.0579360684,50.2343221898,28.0,43.0,128.0,4420.0,4425.0,2703.0,123.0,136.0,2172.0,1273.0,721.0
41,1,41,1,0.0,2524.0,5250.0,749.0,10106,913.0,670.0,867.0,460.0,401.0,360.0,0.237,2088.0,14,2157.0,111.0,88.6053794817,36.5030893952,90.0,20.0,183.0,3747.0,3761.0,1916.0,97.0,259.0,1726.0,983.0,696.0
42,1,42,1,0.0,61.0,129.0,6.0,1040,13.0,831.0,803.0,185.0,177.0,251.0,0.019,1416.0,699,1322.0,144.0,169.951741752,35.4620476833,484.0,116.324318948,628.0,4742.0,5441.0,2586.0,202.0,765.0,3871.0,570.0,33.0
43,2,43,1,2.0,252.0,749.0,252.0,2021,50.0,716.0,618.0,811.0,712.0,1258.0,0.184,3399.0,16,3160.0,411.0,106.070562081,62.4872401968,5.00000000048,57.0,199.0,5550.0,5566.0,3470.0,205.0,164.0,3179.0,1237.0,781.0
44,2,44,1,0.0,486.0,787.0,79.0,1473,32.0,89.0,775.0,1103.0,824.0,1084.0,0.176,3786.0,81,3719.0,198.0,26.2734167739,61.496489613,14.0,56.0,136.0,6223.0,6304.0,4131.0,142.0,186.0,3822.0,1304.0,850.0
45,2,45,1,1.0,724.0,986.0,440.0,3582,136.0,1295.0,465.0,578.0,520.0,1005.0,0.162,2568.0,0,2579.0,127.0,6.76859063683,54.4961241194,15.0,40.1928569464,93.0,4340.0,4340.0,2940.0,142.0,150.0,2440.0,1099.0,509.0
46,2,46,1,0.0,344.0,637.0,72.0,1338,35.0,250.0,989.0,1028.0,869.0,1285.0,0.181,4171.0,109,4366.0,80.0,15.9911555682,53.29153123,8.0,42.0,102.0,6691.0,6800.0,4353.0,174.0,256.0,3634.0,1836.0,900.0
47,2,47,1,0.0,283.0,3339.0,230.0,4670,49.0,769.0,316.0,397.0,367.0,656.0,0.184,1736.0,30,1842.0,18.0,9.18980407481,29.3382281283,11.0,24.0,56.0,2721.0,2751.0,1667.0,104.0,101.0,1377.0,802.0,367.0
48,2,48,1,5.0,154.0,468.0,87.0,795,14.0,67.0,396.0,539.0,403.0,764.0,0.147,2102.0,44,1996.0,185.0,2.5066155186,45.8963585339,4.0,40.0,88.0,3802.0,3846.0,2432.0,164.0,199.0,2046.0,1045.0,392.0
49,2,49,1,12.0,267.0,321.0,26.0,716,6.0,84.0,329.0,415.0,410.0,1273.0,0.186,2427.0,28,2167.0,432.0,5.18552337359,83.4711390751,6.0,76.0,135.0,4470.0,4498.0,2768.0,239.0,363.0,1829.0,1476.0,591.0
50,2,50,1,1.0,333.0,1152.0,244.0,2573,64.0,779.0,373.0,537.0,424.0,1192.0,0.192,2526.0,3,2300.0,333.0,11.2516213258,67.439097739,12.0,59.0,121.0,4417.0,4420.0,2948.0,204.0,248.0,2171.0,1164.0,633.0
51,2,51,1,2.0,161.0,89.0,23.0,346,8.0,63.0,356.0,533.0,490.0,827.0,0.178,2206.0,10,2039.0,247.0,18.7828977538,48.8377220918,15.0,46.0,107.0,3688.0,3698.0,2317.0,181.0,128.0,2055.0,839.0,495.0
52,2,52,1,7.0,732.0,435.0,14.0,2512,292.0,1032.0,140.0,210.0,250.0,293.0,0.022,893.0,9,842.0,111.0,0.0,1507.42949434,280.0,57.0,1491.0,2614.0,2623.0,1564.0,218.0,311.0,1776.0,296.0,22.0
53,2,53,1,25.0,3.0,1136.0,13.0,3235,1.0,2057.0,19.0,15.0,12.0,3.0,0.043,49.0,125,50.0,0.0,1026.53839522,0.164392683082,13.0,5.0,1097.0,63.0,188.0,60.0,2.0,4.0,131.0,49.0,2.0
54,2,54,1,0.0,163.0,422.0,245.0,907,15.0,62.0,681.0,781.0,680.0,613.0,0.225,2755.0,78,1631.0,1278.0,9.18323893722,104.504908879,4.0,105.0,257.0,6568.0,6646.0,3608.0,267.0,769.0,2485.0,1994.0,1131.0
55,2,55,1,3.0,68.0,43.0,48.0,691,1.0,528.0,368.0,472.0,365.0,352.0,0.215,1557.0,0,813.0,827.0,0.971661668212,59.1287569376,1.0,58.0,97.0,3676.0,3676.0,1822.0,181.0,428.0,1327.0,1151.0,589.0
56,2,56,1,0.0,5.0,176.0,3.0,462,0.0,278.0,14.0,17.0,10.0,19.0,0.452,60.0,190,53.0,15.0,255.949248569,2.04015354754,157.0,2.0,250.0,126.0,316.0,192.0,5.0,20.0,71.0,99.0,121.0
57,2,57,1,4.0,114.0,131.0,5.0,280,7.0,19.0,93.0,149.0,126.0,588.0,0.235,956.0,0,271.0,742.0,7.98907065824,83.5119936242,3.0,80.0,137.0,2449.0,2449.0,1297.0,200.0,375.0,600.0,846.0,428.0
58,2,58,1,0.0,86.0,399.0,221.0,815,11.0,98.0,670.0,647.0,605.0,515.0,0.206,2437.0,30,2239.0,345.0,8.96665389266,58.9890481206,11.0,54.0,104.0,5524.0,5554.0,2965.0,217.0,686.0,2219.0,1578.0,854.0
59,2,59,1,0.0,146.0,527.0,36.0,952,21.0,222.0,717.0,967.0,775.0,718.0,0.225,3177.0,76,1916.0,1494.0,20.0581395107,117.386446285,21.0,110.0,200.0,7749.0,7825.0,4164.0,330.0,946.0,2880.0,2336.0,1333.0
60,2,60,1,3.0,29.0,79.0,9.0,165,16.0,29.0,363.0,483.0,360.0,374.0,0.222,1580.0,1,949.0,731.0,3.14177835944,56.0699978368,2.0,55.0,87.0,3913.0,3914.0,2119.0,186.0,456.0,1527.0,1081.0,664.0
61,2,61,1,0.0,64.0,287.0,54.0,957,6.0,546.0,587.0,605.0,384.0,355.0,0.228,1931.0,3,1559.0,470.0,2.11498757073,57.1440327883,4.0,54.0,90.0,4505.0,4508.0,2338.0,200.0,541.0,1767.0,1208.0,792.0
62,2,62,1,1.0,254.0,473.0,153.0,1200,43.0,276.0,749.0,980.0,757.0,791.0,0.195,3277.0,7,2907.0,516.0,9.61477118366,89.716256884,11.0,80.0,158.0,7393.0,7400.0,4016.0,372.0,839.0,2980.0,2148.0,1061.0
63,2,63,1,0.0,175.0,349.0,69.0,734,23.0,118.0,500.0,657.0,552.0,515.0,0.209,2224.0,7,1608.0,740.0,4.80870896051,75.9460072673,5.0,71.0,129.0,5288.0,5295.0,2867.0,267.0,606.0,2053.0,1544.0,825.0
64,2,64,1,0.0,216.0,240.0,141.0,1310,31.0,682.0,792.0,837.0,511.0,704.0,0.199,2844.0,10,2279.0,712.0,6.63358521072,85.2460184039,6.0,80.0,146.0,6767.0,6777.0,3524.0,299.0,837.0,2799.0,1829.0,1013.0
65,2,65,1,0.0,322.0,480.0,214.0,1305,62.0,227.0,556.0,778.0,481.0,650.0,0.179,2465.0,26,2189.0,387.0,24.5611620572,63.128210681,14.0,56.0,136.0,5450.0,5476.0,3011.0,308.0,568.0,2395.0,1490.0,715.0
66,2,66,1,0.0,143.0,619.0,235.0,1195,111.0,87.0,566.0,504.0,422.0,462.0,0.192,1954.0,82,1691.0,334.0,11.1770619008,56.8692644778,15.0,49.0,105.0,4231.0,4313.0,2333.0,190.0,474.0,1879.0,1153.0,617.0
67,2,67,1,0.0,93.0,43.0,58.0,237,11.0,32.0,542.0,700.0,432.0,532.0,0.174,2206.0,9,1795.0,503.0,5.11890363424,56.3756375994,7.0736397593,53.0,96.0,5152.0,5161.0,2833.0,232.0,593.0,2305.0,1376.0,655.0
68,2,68,1,0.0,71.0,298.0,49.0,523,22.0,83.0,370.0,377.0,255.0,380.0,0.164,1382.0,11,1136.0,270.0,8.60581084163,36.6586165033,4.0,34.0,72.0,2973.0,2984.0,1759.0,110.0,240.0,1545.0,731.0,358.0
69,2,69,1,0.0,220.0,3622.0,438.0,4485,11.0,194.0,709.0,728.0,591.0,625.0,0.134,2653.0,2412,2106.0,688.0,43.5615366707,95.7385349108,46.0,97.0641168391,208.0,5623.0,8035.0,4161.0,237.0,1481.0,4093.0,1425.0,799.0
70,2,70,1,1.0,571.0,1478.0,492.0,3869,113.0,1214.0,672.0,749.0,652.0,871.0,0.186,2944.0,9,2585.0,482.0,28.9962394272,90.5636253621,29.0,82.0,182.0,5860.0,5869.0,3582.0,288.0,472.0,2814.0,1477.0,818.0
71,2,71,1,15.0,353.0,1439.0,178.0,2287,47.0,255.0,316.0,269.0,351.0,1129.0,0.208,2065.0,255,1502.0,600.0,7.75871611881,85.6565490136,11.0,72.0,145.0,4382.0,4637.0,2631.0,267.0,525.0,1707.0,1428.0,710.0
72,2,72,1,0.0,163.0,899.0,41.0,1260,28.0,129.0,253.0,272.0,218.0,285.0,0.232,1028.0,146,848.0,227.0,8.96384525953,28.3525170502,13.0,21.0694459618,59.0,2048.0,2194.0,1411.0,59.0,112.0,1089.0,536.0,398.0
73,2,73,1,0.0,188.0,878.0,158.0,2268,768.0,276.0,1042.0,582.0,475.0,505.0,0.255,2604.0,90,2375.0,255.0,6.8301934198,37.5658671429,9.0,32.0,69.0,4149.0,4239.0,2503.0,92.0,153.0,2043.0,1097.0,854.0
74,2,74,1,0.0,425.0,2704.0,229.0,3502,35.0,109.0,859.0,635.0,389.0,390.0,0.397,2273.0,149,2313.0,128.0,22.7770730042,29.7242813185,24.0,17.0,84.0,3653.0,3802.0,1464.0,117.0,256.0,1404.0,727.0,1298.0
75,2,75,1,0.0,894.0,740.0,446.0,3071,61.0,930.0,513.0,472.0,363.0,394.0,0.357,1742.0,138,1905.0,0.0,12.2500677897,13.0833029008,13.0,10.0,44.0,2496.0,2634.0,1356.0,44.0,66.0,1122.0,615.0,787.0
76,2,76,1,4.0,584.0,789.0,139.0,4577,72.0,2989.0,567.0,414.0,364.0,274.0,0.252,1619.0,12,1940.0,7.0,6.60224929279,13.6084263562,13.0,7.37879213579,41.0,2448.0,2460.0,1227.0,48.0,81.0,1120.0,732.0,479.0
77,2,77,1,0.0,175.0,709.0,97.0,1277,58.0,238.0,949.0,664.0,406.0,281.0,0.243,2300.0,85,2330.0,83.0,19.8542789089,28.8835942219,25.0,15.0,69.0,4324.0,4409.0,2108.0,187.0,430.0,1865.0,1080.0,847.0
78,2,78,1,0.0,137.0,197.0,5.0,1736,1.0,1396.0,2332.0,415.0,177.0,137.0,0.309,3061.0,11,2550.0,324.0,19.0771524753,41.9396153059,9.0,22.0,91.0,5988.0,5999.0,1999.0,313.0,866.0,1937.0,1360.0,1523.0
79,2,79,1,1.0,348.0,2676.0,108.0,4027,33.0,861.0,721.0,563.0,278.0,194.0,0.102,1756.0,39,1878.0,48.0,10.4703007588,24.0780003006,25.3802797577,9.60977154121,68.0,2775.0,2814.0,1796.0,71.0,223.0,1611.0,729.0,180.0
80,2,80,1,0.0,78.0,122.0,14.0,274,2.0,58.0,860.0,538.0,393.0,307.0,0.096,2098.0,80,1836.0,353.0,5.50491633114,33.6686745179,6.0,31.0,59.0,4346.0,4426.0,2515.0,193.0,477.0,2556.0,924.0,276.0
81,2,81,1,0.0,218.0,844.0,113.0,1939,37.0,727.0,1304.0,1061.0,742.0,611.0,0.09,3718.0,233,3631.0,349.0,15.1724197851,50.7690153579,21.0,39.3572340637,110.0,6804.0,7037.0,4637.0,206.0,481.0,4323.0,1637.0,390.0
82,2,82,1,0.0,181.0,779.0,322.0,1876,20.0,574.0,408.0,459.0,370.0,409.0,0.123,1646.0,17,1700.0,68.0,12.2126888434,35.2502763363,15.0,29.0,76.0,3032.0,3049.0,1963.0,65.0,95.0,1864.0,773.0,252.0
83,2,83,1,10.0,118.0,90.0,13.0,265,6.0,28.0,425.0,547.0,506.0,717.0,0.163,2195.0,0,1812.0,529.0,19.7046997582,64.051409526,2.0,60.0,119.0,3837.0,3837.0,2462.0,94.0,113.0,1820.0,1398.0,412.0
84,2,84,1,1.0,110.0,115.0,92.0,1216,24.0,874.0,487.0,699.0,526.0,607.0,0.078,2319.0,87,2295.0,163.0,6.78651359605,82.6294397943,4.0,42.0,117.0,4681.0,4768.0,3185.0,125.0,282.0,3061.0,1082.0,218.0
85,2,85,1,0.0,197.0,329.0,338.0,1549,27.0,658.0,534.0,539.0,444.0,361.0,0.146,1878.0,218,1875.0,79.0,21.0830736629,32.0100036576,11.0,26.0,77.0,3717.0,3935.0,2360.0,84.0,195.0,2512.0,711.0,433.0
86,2,86,1,0.0,299.0,620.0,44.0,1066,8.0,95.0,1079.0,927.0,675.0,552.0,0.115,3233.0,164,3221.0,140.0,18.6495246777,61.0132045046,16.0,51.1857263767,125.0,6659.0,6823.0,3834.0,284.0,806.0,3549.0,1662.0,522.0
87,2,87,1,0.0,124.0,2178.0,39.0,2418,4.0,73.0,782.0,707.0,438.0,478.0,0.166,2405.0,346,2344.0,147.0,8.48418905489,52.5588853862,14.0,43.0,93.0,4894.0,5240.0,3122.0,177.0,266.0,3014.0,1131.0,652.0
88,2,88,1,0.0,173.0,610.0,487.0,1392,27.0,95.0,566.0,739.0,519.0,745.0,0.064,2569.0,71,2519.0,164.0,7.73930808813,47.7350812738,11.0,40.0,85.0,5214.0,5285.0,3837.0,160.0,212.0,3604.0,1127.0,182.0
89,2,89,1,0.0,202.0,456.0,115.0,1051,84.0,194.0,609.0,919.0,844.0,1175.0,0.1,3547.0,108,3145.0,577.0,7.12549932858,96.1172550419,5.0,89.0,150.0,7202.0,7310.0,4956.0,310.0,493.0,4136.0,1921.0,450.0
90,3,90,1,0.0,115.0,1579.0,100.0,2017,12.0,211.0,483.0,604.0,477.0,497.0,0.095,2061.0,121,1932.0,231.0,9.2079033111,46.3023633852,9.0,42.0,86.0,4274.0,4395.0,2754.0,164.0,318.0,2621.0,1030.0,262.0
91,3,91,1,3.0,117.0,4214.0,14.0,4886,8.0,530.0,433.0,552.0,529.0,710.0,0.174,2224.0,358,1446.0,902.0,117.782531744,102.658286894,100.0,91.0,320.0,4554.0,4912.0,2538.0,316.0,445.0,2227.0,1300.0,624.0
92,3,92,1,0.0,58.0,6123.0,3.0,7162,7.0,971.0,562.0,190.0,189.0,260.0,0.456,1201.0,891,145.0,887.0,111.809529683,85.9302075217,75.0000000003,83.0,283.0,2590.0,3481.0,1113.0,115.0,329.0,710.0,972.0,1355.0
93,3,93,1,0.0,193.0,161.0,39.0,474,16.0,65.0,748.0,1109.0,1131.0,1217.0,0.133,4205.0,1,3373.0,1024.0,12.4728825408,119.033395348,1.00000000004,109.0,227.0,7242.0,7243.0,4816.0,147.0,227.0,3870.0,2394.0,605.0
94,3,94,1,0.0,273.0,479.0,158.0,1025,12.0,103.0,272.0,379.0,292.0,406.0,0.134,1349.0,100,1153.0,250.0,4.80520350424,41.3610838755,5.0,36.0,68.0,2545.0,2645.0,1681.0,59.0,83.0,1384.0,898.0,221.0
95,3,95,1,0.0,217.0,271.0,35.0,1112,10.0,579.0,221.0,342.0,362.0,525.0,0.132,1450.0,15,897.0,618.0,3.76447130481,53.9325586242,3.0,51.0,86.0,2891.0,2906.0,1760.0,142.0,217.0,1358.0,946.0,243.0
96,3,96,1,0.0,95.0,79.0,27.0,254,5.0,48.0,180.0,326.0,287.0,409.0,0.123,1202.0,1,707.0,559.0,0.459228618249,48.0660200006,1.0,44.0,75.0,2557.0,2558.0,1630.0,140.0,206.0,1248.0,762.0,202.0
97,3,97,1,0.0,141.0,342.0,94.0,1184,36.0,571.0,335.0,390.0,346.0,554.0,0.122,1625.0,1,1326.0,449.0,4.57890065118,52.9126387386,5.0,47.0,84.0,3297.0,3298.0,2061.0,177.0,230.0,1684.0,946.0,261.0
98,3,98,1,1.0,278.0,261.0,146.0,734,10.0,38.0,373.0,486.0,428.0,561.0,0.122,1848.0,1,1539.0,507.0,3.95812497096,64.611721027,5.0,60.0,106.0,3847.0,3848.0,2229.0,183.0,275.0,1955.0,1134.0,301.0
99,3,99,1,0.0,106.0,475.0,81.0,791,37.0,92.0,450.0,665.0,403.0,415.0,0.114,1933.0,171,2131.0,19.0,5.13775520715,44.3223886957,4.0,38.0,72.0,3906.0,4077.0,2520.0,190.0,317.0,2290.0,968.0,312.0
100,3,100,1,0.0,244.0,1014.0,263.0,1924,45.0,358.0,523.0,526.0,369.0,325.0,0.129,1743.0,66,1812.0,91.0,13.8149071459,35.623516538,19.0,27.0,80.0,4338.0,4404.0,2626.0,264.0,602.0,2189.0,946.0,403.0
