,development_id,SDEM,ave_sqft_per_unit,ave_unit_size,building_cost,building_purchase_price,building_purchase_price_sqft,building_revenue,building_sqft,building_type_id,current_units,deed_restricted_units,exp_id,fees,form,geom_id,inclusionary_units,job_spaces,juris,juris_name,jurisdiction_id,land_cost,max_dua,max_far,max_height,max_profit,max_profit_far,min_max_fars,net_units,non_residential_price,non_residential_sqft,oldest_building,opp_id,parcel_id,parcel_size,parking_config,parking_ratio,pda,pda_id,perfarea,perffoot,policy_based_revenue_reduction,policy_name,redfin_sale_year,regional,residential,residential_price,residential_sales_price_sqft,residential_sqft,residential_units,return_on_cost,stories,subaccount,subsidized,subsidized_units,subsidy_per_unit,superdistrict,total_cost,total_residential_units,total_sqft,tpp_id,vmt_res_cat,x,y,year_built,zoningmodcat
6085,6085,,,2110.0,191613443.28,15839901.0062,1845.65185547,743409004.13,973151.057795,1.0,0.0,0,,0.0,residential,5.93755169626e+12,0.0,0.0,Woodside,,,54765943.318,10.3912321744,,,494544469.444,0.5,0.592164962136,392.0,0.0,0.0,1958.0,,1202574,1946302.11559,surface,0.0,,,,,0.0,,2012.0,,898.728744507,0.0,898.728744507,827178.399126,392.0,2.0072477502,1.0,,False,0.0,,7.0,246379386.598,0.0,12621.0,,MH,-122.263098567,37.447552343,2030.0,
8838,8838,,,2110.0,289476.683701,0.0,150.0,1112344.82471,1470.17107009,1.0,0.0,0,,0.0,residential,1.31663313328e+13,0.0,0.0,Woodside,,,73508.5535046,2.18,,,745612.789568,0.1,0.124231621023,1.0,0.0,0.0,9999.0,,1202406,14701.7107009,surface,0.0,,,,,0.0,,2012.0,,890.128364563,0.0,890.128364563,1249.64540958,1.0,2.05411326176,1.0,,False,0.0,,7.0,362985.237205,0.0,0.0,,MH,-122.27282165,37.4508003906,2035.0,
11725,11725,,,2110.0,368524.767439,0.0,150.0,1514714.39008,1871.63416678,1.0,0.0,0,,0.0,residential,2.42377794405e+12,0.0,0.0,Woodside,,,93581.708339,2.18,,,1047344.87473,0.1,0.124231621023,1.0,0.0,0.0,9999.0,,1210659,18716.3416678,surface,0.0,,,,,0.0,,2012.0,,952.118186951,0.0,952.118186951,1590.88904176,1.0,2.26645790447,1.0,,False,0.0,,7.0,462106.475778,0.0,0.0,,MH,-122.253445954,37.4370335269,2040.0,
