pda,tothh,hhincq1,hhincq2,hhincq3,hhincq4,sfdu,mfdu,totemp,agrempn,mwtempn,retempn,fpsempn,herempn,othempn,occupancy_rate,non_residential_sqft,sq_ft_per_employee,deed_restricted_units,inclusionary_units,subsidized_units,inclusionary_revenue_reduction,inclusionary_revenue_reduction_per_unit,total_subsidy,subsidy_per_unit
sfo9_a,4562.0,4562.0,0.0,0.0,0.0,0.0,4562.0,676.0,2.0,222.0,53.0,81.0,100.0,218.0,0.0,6246849.0,9240.90088757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ric2,3300.0,869.0,907.0,770.0,754.0,1682.0,1827.0,8941.0,4.0,1948.0,604.0,2023.0,2021.0,2341.0,0.940438871473,6576434.0,735.536740857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo10,11429.0,6259.0,1879.0,1572.0,1719.0,4293.0,7558.0,7574.0,4.0,135.0,1340.0,1019.0,3567.0,1509.0,0.964391190617,4286354.0,565.930023766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc1,572.0,211.0,111.0,117.0,133.0,67.0,533.0,4858.0,12.0,222.0,485.0,1537.0,1471.0,1131.0,0.953333333333,2916336.0,600.316179498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spa1,1664.0,542.0,511.0,355.0,256.0,147.0,1583.0,4697.0,1.0,255.0,561.0,455.0,2572.0,853.0,0.961849710983,2611200.0,555.929316585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wal1,6552.0,2194.0,1776.0,1420.0,1162.0,698.0,6194.0,28455.0,24.0,1752.0,3409.0,9676.0,9146.0,4448.0,0.950667440511,13182977.0,463.29211035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pit2,1968.0,714.0,503.0,404.0,347.0,1255.0,877.0,682.0,1.0,107.0,54.0,78.0,195.0,247.0,0.923076923077,514605.0,754.552785924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo9_b,4338.0,2403.0,814.0,575.0,546.0,2119.0,2351.0,2776.0,2.0,157.0,335.0,462.0,837.0,983.0,0.970469798658,2260810.0,814.412824207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo7,9001.0,2739.0,2283.0,2092.0,1887.0,3079.0,6558.0,10455.0,26.0,839.0,1892.0,2013.0,3823.0,1862.0,0.934004358203,6671388.0,638.105021521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc2,1080.0,439.0,330.0,173.0,138.0,797.0,332.0,1795.0,20.0,543.0,273.0,267.0,161.0,531.0,0.956598759965,1826748.0,1017.68690808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal1,654.0,171.0,148.0,132.0,203.0,51.0,591.0,4304.0,1.0,268.0,265.0,1272.0,1571.0,927.0,1.01869158879,1920702.0,446.259758364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo12,27616.0,6331.0,7630.0,6325.0,7330.0,12841.0,15545.0,13919.0,5.0,552.0,1718.0,2064.0,5679.0,3901.0,0.972873951948,8737263.0,627.722034629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay1,576.0,258.0,128.0,94.0,96.0,276.0,204.0,412.0,0.0,28.0,40.0,52.0,92.0,200.0,1.2,338300.0,821.116504854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo8,4922.0,1539.0,1340.0,1150.0,893.0,2531.0,2689.0,3941.0,0.0,490.0,449.0,498.0,1402.0,1102.0,0.942911877395,2734325.0,693.815021568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcc1_g,189.0,40.0,57.0,39.0,53.0,68.0,132.0,51.0,0.0,27.0,4.0,8.0,8.0,4.0,0.945,30875.0,605.392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak1,335.0,91.0,74.0,86.0,84.0,71.0,289.0,777.0,6.0,49.0,238.0,135.0,204.0,145.0,0.930555555556,688462.0,886.051480051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sar2,269.0,155.0,20.0,41.0,53.0,0.0,281.0,12228.0,14.0,823.0,582.0,3741.0,1996.0,5072.0,0.0,6385538.0,522.206247956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd1,43852.0,14983.0,13669.0,8813.0,6387.0,20400.0,24010.0,15267.0,84.0,1485.0,1477.0,2447.0,5986.0,3788.0,0.987435262328,11070365.4,725.117272549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo3,97572.0,34345.0,24694.0,18112.0,20421.0,2457.0,98931.0,304877.0,270.0,10365.0,13202.0,134496.0,92853.0,53691.0,0.962362409753,160731047.772,527.19965026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clo1,762.0,207.0,220.0,190.0,145.0,545.0,351.0,581.0,20.0,143.0,57.0,69.0,146.0,146.0,0.850446428571,235115.0,404.672977625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo8,5971.0,4789.0,538.0,350.0,294.0,144.0,6122.0,311.0,0.0,21.0,5.0,29.0,71.0,185.0,0.95292052346,351495.0,1130.20900322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dan1,1375.0,192.0,308.0,324.0,551.0,730.0,670.0,7003.0,20.0,335.0,949.0,2173.0,2133.0,1393.0,0.982142857143,3060124.0,436.973297158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aca1,406.0,73.0,117.0,105.0,111.0,178.0,185.0,1341.0,47.0,190.0,422.0,115.0,309.0,258.0,1.11845730028,925194.0,689.928411633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fai2,226.0,53.0,71.0,45.0,57.0,64.0,1.0,109.0,0.0,39.0,6.0,14.0,21.0,29.0,3.47692307692,138149.0,1267.42201835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro3,2482.0,762.0,669.0,586.0,465.0,2001.0,745.0,2681.0,22.0,780.0,368.0,473.0,518.0,520.0,0.903860160233,2146107.0,800.487504662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
con2,4011.0,1344.0,1208.0,822.0,637.0,331.0,3959.0,12078.0,7.0,795.0,1199.0,3591.0,3462.0,3024.0,0.934965034965,5831284.0,482.802119556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd8,8989.0,2984.0,2672.0,1789.0,1544.0,4603.0,4158.0,8212.0,9.0,2355.0,694.0,851.0,2617.0,1686.0,1.02602442644,4890092.83636,595.481348802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd7,12482.0,6886.0,2664.0,1742.0,1190.0,3987.0,8476.0,11065.0,6.0,2193.0,929.0,1547.0,2529.0,3861.0,1.00152451256,10316862.0,932.386985992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pin1,302.0,70.0,92.0,87.0,53.0,234.0,82.0,3202.0,8.0,670.0,327.0,498.0,1086.0,613.0,0.955696202532,1900687.0,593.593691443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo4,19420.0,6743.0,4731.0,4210.0,3736.0,6064.0,14687.0,26633.0,41.0,1883.0,1751.0,4841.0,5646.0,12471.0,0.935858512843,13598773.0,510.598618256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo6,1871.0,1415.0,182.0,106.0,168.0,87.0,1828.0,20207.0,13.0,1781.0,952.0,6858.0,6529.0,4074.0,0.977023498695,14754865.0,730.185826694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scl2,244.0,98.0,54.0,40.0,52.0,51.0,205.0,4538.0,6.0,1501.0,215.0,1035.0,845.0,936.0,0.953125,2768298.0,610.026002644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo4,41532.0,13720.0,9554.0,8170.0,10088.0,4656.0,38739.0,93208.0,59.0,6226.0,6434.0,19646.0,34578.0,26265.0,0.957068786727,54346199.0469,583.063675295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo1,5789.0,2743.0,1008.0,1014.0,1024.0,446.0,5903.0,33873.0,42.0,1899.0,1574.0,12075.0,7863.0,10420.0,0.911797133407,14400096.0,425.120184218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak3,201.0,39.0,57.0,58.0,47.0,219.0,0.0,102.0,1.0,5.0,8.0,25.0,37.0,26.0,0.917808219178,84964.0,832.980392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plh2,873.0,219.0,269.0,191.0,194.0,125.0,764.0,5996.0,11.0,296.0,863.0,1687.0,1907.0,1232.0,0.982002249719,3529275.0,588.604903269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_c,1050.0,342.0,208.0,240.0,260.0,301.0,871.0,2436.0,19.0,66.0,377.0,534.0,913.0,527.0,0.89590443686,1317436.0,540.819376026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd1_b,7053.0,2968.0,2107.0,1213.0,765.0,4777.0,2538.0,2068.0,6.0,228.0,404.0,152.0,725.0,553.0,0.964183185236,1366242.0,660.65860735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro2,4331.0,1177.0,1270.0,1049.0,835.0,2266.0,2501.0,15479.0,53.0,1488.0,2261.0,2128.0,5885.0,3664.0,0.908537864485,9187845.0,593.56838297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd1_a,7389.0,3745.0,1841.0,1102.0,701.0,1171.0,6450.0,9296.0,5.0,1312.0,857.0,871.0,4069.0,2182.0,0.969557800814,8488979.0,913.186209122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw2,4959.0,1325.0,1231.0,1162.0,1241.0,1662.0,3494.0,7268.0,3.0,337.0,475.0,2188.0,2578.0,1687.0,0.961792086889,3365509.8,463.058585581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo3,20342.0,9997.0,3533.0,3612.0,3200.0,2792.0,19037.0,113372.0,303.0,44949.0,2816.0,28418.0,15469.0,21417.0,0.931879609694,65981051.0,581.987183784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sar1,664.0,246.0,85.0,113.0,220.0,203.0,489.0,14098.0,356.0,1648.0,1730.0,3410.0,2451.0,4503.0,0.959537572254,9201050.0,652.649311959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd5,12974.0,4824.0,3888.0,2429.0,1833.0,5963.0,7679.0,9845.0,4.0,1031.0,1026.0,1007.0,4201.0,2576.0,0.95103357279,7295022.0,740.987506348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo6,7194.0,2715.0,1599.0,1595.0,1285.0,1329.0,6548.0,3682.0,11.0,477.0,813.0,578.0,823.0,980.0,0.913291862384,3005929.0,816.384845193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_i,13605.0,3885.0,3087.0,3371.0,3262.0,7822.0,6493.0,22784.0,62.0,2420.0,4349.0,4346.0,6563.0,5044.0,0.950401676563,13215027.0,580.013474368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alc2,6453.0,2733.0,1793.0,1154.0,773.0,2919.0,3561.0,2439.0,1.0,116.0,327.0,273.0,867.0,855.0,0.995833333333,1657574.2,679.612218122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd6,13043.0,5196.0,3490.0,2349.0,2008.0,4789.0,8509.0,16905.0,2.0,686.0,1235.0,2194.0,9584.0,3204.0,0.980824184088,9040969.0,534.810351967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun2,1680.0,563.0,358.0,372.0,387.0,399.0,1368.0,4074.0,3.0,706.0,546.0,859.0,1124.0,836.0,0.950764006791,2192366.0,538.135984291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fai3,741.0,216.0,224.0,159.0,142.0,118.0,651.0,1051.0,0.0,46.0,211.0,131.0,476.0,187.0,0.963589076723,701632.0,667.585156993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seb1,1965.0,482.0,546.0,471.0,466.0,1156.0,1025.0,4707.0,34.0,478.0,752.0,618.0,1904.0,921.0,0.900962861073,2358211.0,501.000849798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle3,3646.0,1060.0,1112.0,830.0,644.0,1609.0,1921.0,6580.0,8.0,464.0,872.0,990.0,2305.0,1941.0,1.0328611898,3554841.0,540.249392097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alc1,1253.0,359.0,361.0,299.0,234.0,804.0,480.0,2043.0,0.0,61.0,246.0,393.0,873.0,470.0,0.975856697819,1070075.0,523.776309349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dal1,8834.0,3206.0,1839.0,1798.0,1991.0,5104.0,3995.0,3403.0,6.0,277.0,530.0,812.0,1122.0,656.0,0.970875920431,1911725.0,561.776373788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alc3,2500.0,799.0,735.0,558.0,408.0,1774.0,773.0,1741.0,2.0,97.0,337.0,220.0,778.0,307.0,0.981546917943,1191747.0,684.518667433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo5,4651.0,2645.0,671.0,700.0,635.0,1473.0,3556.0,4670.0,0.0,1202.0,202.0,741.0,520.0,2005.0,0.924835951481,4320969.0,925.261027837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd4,5316.0,1990.0,1587.0,1009.0,730.0,3339.0,2224.0,5763.0,2.0,139.0,536.0,544.0,2242.0,2300.0,0.955599496674,3293837.0,571.549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dub3,2347.0,363.0,468.0,598.0,918.0,1163.0,717.0,279.0,0.0,28.0,56.0,58.0,62.0,75.0,1.24840425532,187430.0,671.792114695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gil1,528.0,182.0,118.0,108.0,120.0,159.0,434.0,1701.0,13.0,199.0,329.0,162.0,513.0,485.0,0.890387858347,1169371.0,687.46090535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd3,21648.0,12204.0,4422.0,2916.0,2106.0,1594.0,18496.0,92291.0,101.0,6272.0,3157.0,22060.0,27762.0,32939.0,1.07755102041,42873382.0,464.545643671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dal2,1526.0,410.0,478.0,380.0,258.0,1220.0,309.0,1234.0,0.0,226.0,71.0,126.0,432.0,379.0,0.99803793329,1269293.0,1028.60048622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nap1,398.0,113.0,119.0,74.0,92.0,178.0,254.0,4997.0,38.0,382.0,849.0,753.0,1581.0,1394.0,0.921296296296,3163214.0,633.022613568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun6,1659.0,638.0,308.0,323.0,390.0,297.0,1459.0,5827.0,2.0,1554.0,535.0,1800.0,885.0,1051.0,0.944760820046,3688166.0,632.944225159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro5,4329.0,1525.0,1118.0,939.0,747.0,3625.0,1087.0,2550.0,12.0,571.0,631.0,282.0,422.0,632.0,0.918718166384,2538296.0,995.410196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo11,177.0,31.0,38.0,53.0,55.0,15.0,180.0,4201.0,5.0,194.0,933.0,1091.0,1479.0,499.0,0.907692307692,2226145.0,529.908355154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo11,14065.0,4810.0,3358.0,2792.0,3105.0,668.0,14063.0,21550.0,10.0,708.0,1164.0,3925.0,7489.0,8254.0,0.954789220012,10725508.84,497.70342645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sui1,1106.0,256.0,274.0,287.0,289.0,676.0,393.0,924.0,8.0,50.0,89.0,114.0,392.0,271.0,1.03461178672,675788.0,731.372294372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak2,195.0,38.0,66.0,46.0,45.0,208.0,0.0,531.0,3.0,28.0,85.0,111.0,176.0,128.0,0.9375,312941.0,589.342749529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcc1_a,1618.0,507.0,488.0,366.0,257.0,882.0,793.0,876.0,1.0,89.0,166.0,131.0,312.0,177.0,0.965970149254,681291.0,777.729452055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ala2,1241.0,491.0,316.0,240.0,194.0,542.0,745.0,4961.0,1.0,475.0,360.0,750.0,1143.0,2232.0,0.964257964258,3513369.0,708.197742391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro1,2230.0,707.0,639.0,508.0,376.0,1300.0,1175.0,9449.0,65.0,507.0,1655.0,1938.0,2696.0,2588.0,0.90101010101,5580908.0,590.634776167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alc4,1216.0,426.0,418.0,250.0,122.0,668.0,498.0,558.0,0.0,41.0,51.0,49.0,198.0,219.0,1.04288164666,447481.0,801.937275986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pet1,516.0,122.0,144.0,120.0,130.0,222.0,329.0,3275.0,11.0,458.0,572.0,489.0,756.0,989.0,0.936479128857,2282590.0,696.974045802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber1,1121.0,897.0,98.0,64.0,62.0,36.0,1105.0,1056.0,0.0,44.0,109.0,136.0,439.0,328.0,0.982471516214,852684.0,807.465909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ric1_a,9158.0,5735.0,1655.0,1101.0,667.0,2220.0,7427.0,7046.0,10.0,662.0,547.0,713.0,2158.0,2956.0,0.949310666528,3713984.0,527.105307976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vac1,126.0,28.0,31.0,29.0,38.0,98.0,37.0,3022.0,4.0,77.0,357.0,461.0,1544.0,579.0,0.933333333333,1832214.0,606.291859696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun1,1000.0,222.0,243.0,249.0,286.0,357.0,696.0,4087.0,5.0,1379.0,222.0,1289.0,611.0,581.0,0.949667616334,2647208.0,647.714215806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epa1,867.0,221.0,239.0,214.0,193.0,708.0,191.0,959.0,6.0,218.0,102.0,221.0,231.0,181.0,0.964404894327,722373.0,753.256517205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elc1_b,844.0,445.0,175.0,134.0,90.0,82.0,767.0,1469.0,2.0,58.0,319.0,205.0,543.0,342.0,0.994110718492,850058.0,578.664397549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo2,570.0,205.0,131.0,104.0,130.0,87.0,501.0,6625.0,3.0,98.0,330.0,977.0,4184.0,1033.0,0.969387755102,2849697.4,430.143003774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw3,1520.0,1304.0,73.0,64.0,79.0,4.0,1538.0,2584.0,0.0,156.0,589.0,402.0,761.0,676.0,0.985732814527,2104966.0,814.615325077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val1,333.0,207.0,58.0,37.0,31.0,2.0,330.0,1486.0,0.0,141.0,166.0,108.0,371.0,700.0,1.00301204819,903729.0,608.16218035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwc3,310.0,132.0,63.0,49.0,66.0,79.0,247.0,2450.0,7.0,220.0,573.0,375.0,744.0,531.0,0.950920245399,1764257.0,720.104897959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
win1,1115.0,238.0,253.0,294.0,330.0,504.0,736.0,993.0,12.0,116.0,168.0,159.0,198.0,340.0,0.899193548387,540980.0,544.793554884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ant2,1381.0,460.0,442.0,275.0,204.0,868.0,648.0,1811.0,0.0,146.0,448.0,214.0,470.0,533.0,0.910949868074,1757678.0,970.556598564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liv2,11.0,2.0,1.0,3.0,5.0,4.0,0.0,13782.0,126.0,3093.0,514.0,5481.0,1301.0,3267.0,0.0,12413365.0,900.694021187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eme1,3252.0,1200.0,847.0,624.0,581.0,104.0,1887.0,16547.0,6.0,2252.0,1738.0,4066.0,4725.0,3760.0,1.63335007534,10276862.0,621.071009851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw1,2255.0,1616.0,228.0,227.0,184.0,360.0,1944.0,1334.0,1.0,579.0,94.0,266.0,162.0,232.0,0.978732638889,772393.0,579.005247376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbr1,3726.0,943.0,1144.0,923.0,716.0,2223.0,1658.0,11176.0,25.0,783.0,2681.0,2052.0,3421.0,2214.0,0.960061839732,5670914.0,507.418933429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cam1,890.0,311.0,198.0,212.0,169.0,206.0,722.0,5747.0,8.0,718.0,666.0,1519.0,1401.0,1435.0,0.959051724138,3001303.0,522.238211241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mco1,1675.0,808.0,323.0,265.0,279.0,715.0,972.0,586.0,1.0,10.0,80.0,141.0,230.0,124.0,0.992886781269,313265.0,534.581911263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo5,11400.0,8113.0,1208.0,950.0,1129.0,0.0,11860.0,12210.0,19.0,814.0,325.0,4259.0,4606.0,2187.0,0.0,13727938.0,1124.31924652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roh2,1245.0,401.0,376.0,254.0,214.0,158.0,1185.0,4687.0,10.0,403.0,671.0,1432.0,1043.0,1128.0,0.927029039464,2636891.0,562.596756987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd2,6968.0,6060.0,442.0,258.0,208.0,1079.0,5943.0,16097.0,26.0,3459.0,945.0,3317.0,4296.0,4054.0,0.992309883224,12839230.0,797.616326023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber2,4243.0,2352.0,807.0,558.0,526.0,84.0,4373.0,15540.0,2.0,291.0,809.0,3226.0,6845.0,4367.0,0.951985640565,7730809.0,497.478056628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ala1,4051.0,2562.0,670.0,452.0,367.0,751.0,3568.0,5285.0,1.0,193.0,184.0,1784.0,2434.0,689.0,0.937948599213,3248781.0,614.71731315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle2,834.0,251.0,250.0,202.0,131.0,41.0,785.0,1743.0,5.0,162.0,291.0,258.0,551.0,476.0,1.00968523002,985100.0,565.174985657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay3_b,2001.0,1044.0,401.0,297.0,259.0,66.0,1603.0,516.0,0.0,28.0,103.0,79.0,218.0,88.0,1.19892150989,478517.0,927.358527132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pin2,62.0,12.0,26.0,11.0,13.0,41.0,25.0,2476.0,1.0,226.0,647.0,407.0,787.0,408.0,0.939393939394,1440831.0,581.918820679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay4,1083.0,295.0,323.0,251.0,214.0,343.0,725.0,2089.0,0.0,130.0,401.0,399.0,647.0,512.0,1.01404494382,1581816.0,757.212063188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay2,1904.0,462.0,576.0,453.0,413.0,299.0,1609.0,4824.0,2.0,239.0,551.0,1024.0,1613.0,1395.0,0.997903563941,2670150.0,553.513681592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liv3,285.0,47.0,77.0,67.0,94.0,170.0,0.0,6248.0,80.0,1413.0,731.0,1301.0,1141.0,1582.0,1.67647058824,4523068.0,723.922535211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber6,505.0,191.0,122.0,97.0,95.0,11.0,526.0,2411.0,4.0,127.0,230.0,297.0,861.0,892.0,0.940409683426,1668324.0,691.963500622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcc1_c,676.0,193.0,214.0,154.0,115.0,10.0,681.0,1593.0,2.0,176.0,285.0,301.0,466.0,363.0,0.978292329957,1222474.0,767.403640929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_b,2696.0,694.0,548.0,610.0,844.0,422.0,2361.0,11522.0,13.0,2737.0,1240.0,2401.0,3565.0,1566.0,0.96873877111,5676586.0,492.673667766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc3_a,879.0,268.0,242.0,209.0,160.0,366.0,541.0,640.0,0.0,144.0,75.0,118.0,150.0,153.0,0.969128996692,489722.0,765.190625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ori1,296.0,79.0,64.0,50.0,103.0,0.0,298.0,3038.0,16.0,135.0,226.0,1092.0,1036.0,533.0,0.0,1249261.0,411.211652403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_c,4559.0,1063.0,1157.0,1098.0,1241.0,2429.0,2287.0,7259.0,16.0,648.0,912.0,1085.0,3297.0,1301.0,0.966709075488,3695537.0,509.097258576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssf1,1017.0,236.0,309.0,227.0,245.0,604.0,463.0,1996.0,3.0,252.0,273.0,397.0,585.0,486.0,0.953139643861,1235578.0,619.027054108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
