pda,tothh,hhincq1,hhincq2,hhincq3,hhincq4,sfdu,mfdu,totemp,agrempn,mwtempn,retempn,fpsempn,herempn,othempn,occupancy_rate,non_residential_sqft,sq_ft_per_employee,deed_restricted_units,inclusionary_units,subsidized_units,inclusionary_revenue_reduction,inclusionary_revenue_reduction_per_unit,total_subsidy,subsidy_per_unit
oak1,4130.0,2589.0,604.0,519.0,418.0,466.0,3898.0,3222.0,4.0,199.0,1389.0,172.0,753.0,705.0,0.946379468378,1716203.36879,532.651573181,397.0,397.0,0.0,251855773.266,634397.413769,0.0,0.0
sar2,1865.0,1458.0,61.0,109.0,237.0,1396.0,495.0,10225.0,16.0,596.0,471.0,4244.0,1841.0,3057.0,0.986250661026,5295093.0,517.857506112,157.0,157.0,0.0,186899832.305,1190444.79175,0.0,0.0
okd1,49538.0,15699.0,13701.0,10345.0,9793.0,20751.0,28831.0,19702.0,65.0,1415.0,1906.0,2905.0,8440.0,4971.0,0.999112581179,10545101.0071,535.229977012,479.0,479.0,0.0,220710256.72,460772.978539,0.0,0.0
sfo3,109515.0,31217.0,25160.0,22007.0,31131.0,2421.0,108521.0,362522.0,273.0,7886.0,14060.0,173571.0,93609.0,73123.0,0.987137423158,159444657.556,439.820638625,1191.0,1191.0,0.0,736192049.255,618129.344463,0.0,0.0
clo1,2870.0,2030.0,205.0,235.0,400.0,680.0,2321.0,483.0,15.0,106.0,50.0,62.0,127.0,123.0,0.956347884039,190135.0,393.654244306,196.0,196.0,0.0,65459191.8232,333975.468485,0.0,0.0
sfo8,9305.0,3610.0,1733.0,1667.0,2295.0,144.0,9805.0,442.0,0.0,20.0,16.0,38.0,147.0,221.0,0.935269876369,351200.0,794.570135747,128.0,128.0,0.0,135156585.158,1055910.82155,0.0,0.0
dan1,1984.0,552.0,388.0,420.0,624.0,685.0,1358.0,6621.0,17.0,316.0,895.0,2037.0,2009.0,1347.0,0.971120900636,2802944.0,423.341489201,57.0,57.0,0.0,16726395.444,293445.534105,0.0,0.0
aca1,1492.0,1011.0,113.0,150.0,218.0,507.0,952.0,1720.0,46.0,171.0,548.0,129.0,491.0,335.0,1.02261823167,902944.0,524.96744186,106.0,106.0,0.0,97712780.3088,921818.682158,0.0,0.0
fai2,1306.0,729.0,163.0,189.0,225.0,1306.0,1.0,144.0,0.0,46.0,24.0,11.0,20.0,43.0,0.999234889059,138149.0,959.368055556,4.0,4.0,0.0,6976034.62885,1744008.65721,0.0,0.0
sro3,3659.0,1220.0,644.0,743.0,1052.0,2085.0,1784.0,3450.0,16.0,617.0,480.0,481.0,979.0,877.0,0.945722408891,2060776.28956,597.326460742,60.0,60.0,0.0,18073803.2287,301230.053812,0.0,0.0
con2,8161.0,3828.0,1439.0,1350.0,1544.0,314.0,8261.0,13350.0,7.0,616.0,1012.0,4060.0,4587.0,3068.0,0.951720116618,5392833.0,403.95752809,567.0,567.0,0.0,112209962.765,197901.168897,0.0,0.0
okd8,10531.0,3333.0,2763.0,2148.0,2287.0,4486.0,5650.0,10311.0,8.0,1709.0,840.0,1469.0,4056.0,2229.0,1.03897000789,4846272.29648,470.009921101,103.0,103.0,0.0,58165647.0557,564715.019958,0.0,0.0
okd7,18739.0,9489.0,4023.0,2781.0,2446.0,3798.0,14944.0,16246.0,5.0,2321.0,993.0,2663.0,4978.0,5286.0,0.999839931704,9377958.53708,577.24723237,628.0,628.0,0.0,253078788.113,402991.700818,0.0,0.0
pin1,860.0,459.0,143.0,119.0,139.0,296.0,603.0,3996.0,7.0,510.0,424.0,676.0,1535.0,844.0,0.956618464961,1849718.31331,462.892470799,59.0,59.0,0.0,10668130.2257,180815.766537,0.0,0.0
sjo4,37557.0,16158.0,5509.0,6939.0,8951.0,5807.0,33021.0,29502.0,35.0,2015.0,1969.0,5310.0,7416.0,12757.0,0.967265890594,12097495.3421,410.056787409,2051.0,2051.0,0.0,405921242.348,197913.818795,0.0,0.0
sfo6,6358.0,3883.0,712.0,678.0,1085.0,87.0,6545.0,30514.0,15.0,1628.0,846.0,13230.0,10093.0,4702.0,0.958685162847,14623870.0,479.2511634,541.0,541.0,0.0,341261810.597,630798.171159,0.0,0.0
scl2,2456.0,1815.0,152.0,190.0,299.0,51.0,2439.0,4015.0,6.0,1090.0,158.0,1194.0,858.0,709.0,0.986345381526,2073449.0,516.425653798,275.0,275.0,0.0,40570580.9612,147529.385314,0.0,0.0
sfo4,56911.0,20517.0,10342.0,10158.0,15894.0,4601.0,53201.0,107837.0,57.0,5006.0,6286.0,27888.0,37884.0,30716.0,0.984585308467,52300781.5881,484.998484639,1682.0,1682.0,0.0,1028461572.35,611451.588791,0.0,0.0
sjo1,13914.0,7421.0,1435.0,2084.0,2974.0,451.0,13922.0,36696.0,39.0,1654.0,1447.0,13845.0,10761.0,8950.0,0.968065122104,13519879.0,368.429229344,965.0,965.0,0.0,240193533.501,248905.216063,0.0,0.0
oak3,1664.0,1361.0,84.0,93.0,126.0,283.0,1480.0,146.0,1.0,9.0,38.0,17.0,47.0,34.0,0.943845717527,84964.0,581.945205479,151.0,151.0,0.0,147479064.184,976682.544266,0.0,0.0
plh2,945.0,259.0,268.0,210.0,208.0,170.0,764.0,7103.0,12.0,327.0,839.0,1874.0,2568.0,1483.0,1.01177730193,3517560.0,495.221737294,2.0,2.0,0.0,1577798.70673,788899.353366,0.0,0.0
vta1_c,1341.0,286.0,235.0,297.0,523.0,301.0,1114.0,3145.0,20.0,83.0,465.0,541.0,1358.0,678.0,0.947703180212,1301516.0,413.836565978,23.0,23.0,0.0,681806.124398,29643.744539,0.0,0.0
ben2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd1_b,7670.0,2833.0,2193.0,1492.0,1152.0,5013.0,2841.0,2850.0,6.0,308.0,484.0,203.0,1076.0,773.0,0.976572447161,1355058.68937,475.459189253,27.0,27.0,0.0,8989901.58782,332959.318067,0.0,0.0
sro2,8947.0,3632.0,1480.0,1628.0,2207.0,2856.0,6781.0,17736.0,50.0,1178.0,2119.0,2744.0,7716.0,3929.0,0.928400954654,8368570.0,471.840888588,432.0,432.0,0.0,130749418.771,302660.691598,0.0,0.0
okd1_a,16028.0,8873.0,2632.0,2241.0,2282.0,1177.0,15177.0,10779.0,3.0,1243.0,1037.0,1159.0,4307.0,3030.0,0.98006603889,7109185.75423,659.540379834,951.0,951.0,0.0,399348716.212,419925.043335,0.0,0.0
mvw2,9728.0,3711.0,1694.0,1868.0,2455.0,1591.0,8386.0,8687.0,3.0,353.0,459.0,2592.0,3553.0,1727.0,0.975042597975,3311883.83279,381.245980522,331.0,331.0,0.0,155963108.294,471187.638352,0.0,0.0
sjo3,57611.0,31997.0,7446.0,8522.0,9646.0,2622.0,58936.0,125547.0,289.0,37824.0,4712.0,36665.0,23504.0,22553.0,0.93588160759,62516923.2788,497.956329334,4356.0,4356.0,0.0,1755260456.74,402952.354624,0.0,0.0
sar1,3945.0,2427.0,274.0,364.0,880.0,3163.0,907.0,12154.0,154.0,874.0,1271.0,3433.0,2448.0,3974.0,0.969287469287,7495270.0,616.691624157,335.0,335.0,0.0,433186615.611,1293094.37496,0.0,0.0
okd5,20176.0,8325.0,4716.0,3679.0,3456.0,5775.0,14626.0,13749.0,3.0,1197.0,1378.0,1631.0,5802.0,3738.0,0.988971128866,7221282.24661,525.22236138,786.0,786.0,0.0,272747431.789,347006.910673,0.0,0.0
sjo6,7660.0,1605.0,1583.0,1942.0,2530.0,1375.0,6548.0,5229.0,12.0,729.0,1147.0,636.0,1359.0,1346.0,0.966805502966,3005929.0,574.857334098,2.0,2.0,0.0,1244190.24574,622095.122869,0.0,0.0
vta1_i,22282.0,7505.0,3865.0,4771.0,6141.0,10561.0,12492.0,28972.0,58.0,2863.0,5698.0,4741.0,9754.0,5858.0,0.966555329024,12665380.1355,437.159330922,843.0,843.0,0.0,230607671.9,273555.957176,0.0,0.0
alc2,6719.0,2077.0,1939.0,1473.0,1230.0,3019.0,3647.0,3349.0,1.0,168.0,463.0,405.0,1298.0,1014.0,1.00795079508,1661190.17642,496.025731987,9.0,9.0,0.0,4713975.68891,523775.076545,0.0,0.0
okd6,15408.0,4890.0,3871.0,3150.0,3497.0,4571.0,10924.0,24424.0,3.0,760.0,1465.0,4732.0,12853.0,4611.0,0.994385285576,9737562.22028,398.688266471,185.0,185.0,0.0,91919343.917,496861.31847,0.0,0.0
sun2,5691.0,2582.0,941.0,1017.0,1151.0,391.0,5502.0,4284.0,1.0,581.0,409.0,985.0,1416.0,892.0,0.965722043102,1767182.51142,412.507589033,507.0,507.0,0.0,77143613.8986,152157.029386,0.0,0.0
fai3,1200.0,419.0,209.0,224.0,348.0,307.0,888.0,1199.0,0.0,57.0,268.0,109.0,512.0,253.0,1.00418410042,611297.0,509.839032527,43.0,43.0,0.0,26147811.2773,608088.634356,0.0,0.0
seb1,3733.0,1397.0,573.0,695.0,1068.0,1196.0,2812.0,4641.0,28.0,455.0,754.0,584.0,1903.0,917.0,0.931387225549,2102233.31178,452.969901267,166.0,166.0,0.0,99574092.3689,599843.929933,0.0,0.0
sle3,5894.0,2631.0,1180.0,978.0,1105.0,1552.0,4227.0,7280.0,7.0,436.0,714.0,1391.0,2824.0,1908.0,1.01989963662,3149676.48605,432.647868963,225.0,225.0,0.0,90868725.8159,403861.003626,0.0,0.0
alc1,1892.0,701.0,425.0,390.0,376.0,795.0,1083.0,2442.0,0.0,75.0,274.0,443.0,1129.0,521.0,1.00745473908,1026378.008,420.302214576,46.0,46.0,0.0,16535722.3264,359472.224487,0.0,0.0
dal1,9210.0,2088.0,2357.0,2098.0,2667.0,5114.0,4252.0,4131.0,6.0,249.0,564.0,909.0,1469.0,934.0,0.98334401025,1895415.43173,458.827265004,18.0,18.0,0.0,7647490.13508,424860.56306,0.0,0.0
alc3,2824.0,924.0,791.0,628.0,481.0,1757.0,1098.0,2340.0,3.0,139.0,419.0,275.0,1002.0,502.0,0.989141856392,1223262.08678,522.761575546,23.0,23.0,0.0,7778643.06654,338201.872458,0.0,0.0
sjo5,8391.0,3000.0,1401.0,1706.0,2284.0,1443.0,7320.0,5923.0,0.0,1322.0,414.0,784.0,1105.0,2298.0,0.957548784663,3938514.50052,664.952642329,402.0,402.0,0.0,132659733.824,329999.33787,0.0,0.0
okd4,7625.0,3091.0,1828.0,1437.0,1269.0,3243.0,4485.0,7647.0,2.0,193.0,688.0,958.0,3615.0,2191.0,0.98667184265,3319189.45234,434.051190315,211.0,211.0,0.0,62754147.438,297413.021033,0.0,0.0
dub3,6793.0,3413.0,1050.0,1047.0,1283.0,1126.0,5500.0,319.0,0.0,23.0,50.0,60.0,107.0,79.0,1.02520374283,183030.0,573.761755486,464.0,464.0,0.0,361609273.146,779330.330057,0.0,0.0
gil1,2013.0,922.0,220.0,311.0,560.0,192.0,1934.0,2154.0,15.0,202.0,400.0,214.0,706.0,617.0,0.946848541863,1064261.0,494.085886722,147.0,147.0,0.0,14740359.2882,100274.552981,0.0,0.0
okd3,32585.0,15208.0,5729.0,5334.0,6314.0,1535.0,29068.0,104231.0,82.0,4810.0,2927.0,32579.0,36218.0,27615.0,1.06476489233,40756267.7833,391.018677584,1344.0,1344.0,0.0,673084025.212,500806.566378,0.0,0.0
dal2,4320.0,2332.0,712.0,618.0,658.0,1350.0,3169.0,1645.0,0.0,206.0,66.0,419.0,504.0,450.0,0.955963708785,1269293.0,771.60668693,295.0,295.0,0.0,176732007.023,599091.54923,0.0,0.0
nap1,1189.0,708.0,124.0,135.0,222.0,585.0,638.0,6319.0,39.0,338.0,1152.0,860.0,2386.0,1544.0,0.972199509403,3071214.0,486.02848552,68.0,68.0,0.0,51948356.1182,763946.413504,0.0,0.0
sun6,3042.0,1025.0,458.0,564.0,995.0,283.0,2843.0,7043.0,2.0,1486.0,533.0,1834.0,1649.0,1539.0,0.973128598848,3437713.0,488.103507028,127.0,127.0,0.0,42672258.7907,336002.037722,0.0,0.0
sro5,6705.0,2538.0,1293.0,1353.0,1521.0,3900.0,3266.0,2871.0,10.0,467.0,709.0,213.0,608.0,864.0,0.935668434273,2236775.5627,779.092846638,227.0,227.0,0.0,59119667.4392,260439.063609,0.0,0.0
sjo11,2232.0,1483.0,182.0,228.0,339.0,15.0,2310.0,5257.0,6.0,284.0,1006.0,1036.0,2003.0,922.0,0.96,2084050.0,396.433326993,205.0,205.0,0.0,36763293.7653,179333.140319,0.0,0.0
sfo11,19381.0,7996.0,3583.0,3348.0,4454.0,660.0,18892.0,24685.0,9.0,614.0,1156.0,6508.0,7845.0,8553.0,0.991254091653,10465060.8718,423.944130921,624.0,624.0,0.0,380405371.355,609623.992556,0.0,0.0
sui1,1567.0,553.0,280.0,320.0,414.0,676.0,826.0,1282.0,8.0,52.0,202.0,131.0,566.0,323.0,1.04327563249,725320.060397,565.772278,40.0,40.0,0.0,15048715.6562,376217.891404,0.0,0.0
oak2,573.0,310.0,72.0,73.0,118.0,203.0,388.0,692.0,2.0,29.0,125.0,108.0,253.0,175.0,0.969543147208,313532.787335,453.082062623,34.0,34.0,0.0,20372920.1783,599203.534655,0.0,0.0
wcc1_a,6394.0,4566.0,843.0,614.0,371.0,6091.0,797.0,1026.0,1.0,83.0,178.0,135.0,378.0,251.0,0.928281068525,553136.0,539.118908382,516.0,516.0,0.0,410120169.749,794806.530521,0.0,0.0
ala2,1822.0,719.0,389.0,330.0,384.0,823.0,1030.0,6066.0,1.0,588.0,349.0,1002.0,1794.0,2332.0,0.983270372369,3458045.36839,570.070123375,53.0,53.0,0.0,41058396.0146,774686.717256,0.0,0.0
sro1,3504.0,1178.0,648.0,716.0,962.0,1469.0,2266.0,11287.0,57.0,479.0,1530.0,2257.0,4148.0,2816.0,0.938152610442,5219158.0,462.404358997,104.0,104.0,0.0,36504178.7178,351001.718441,0.0,0.0
alc4,1429.0,442.0,413.0,311.0,263.0,675.0,743.0,702.0,0.0,61.0,70.0,78.0,237.0,256.0,1.0077574048,407744.823905,580.833082486,21.0,21.0,0.0,11128360.3452,529921.921201,0.0,0.0
pet1,4470.0,2520.0,721.0,625.0,604.0,1379.0,3471.0,4029.0,11.0,388.0,601.0,607.0,1248.0,1174.0,0.921649484536,2238775.0,555.665177463,424.0,424.0,0.0,151734515.305,357864.422889,0.0,0.0
ber1,1146.0,355.0,253.0,248.0,290.0,84.0,1105.0,1427.0,0.0,56.0,155.0,201.0,573.0,442.0,0.963835155593,850459.0,595.976874562,4.0,4.0,0.0,5944977.80102,1486244.45025,0.0,0.0
ric1_a,12316.0,5172.0,2630.0,2128.0,2386.0,2042.0,10714.0,9223.0,10.0,627.0,623.0,1384.0,3492.0,3087.0,0.965506428347,3707923.06746,402.030040926,250.0,250.0,0.0,75697380.7198,302789.522879,0.0,0.0
vac1,490.0,219.0,54.0,62.0,155.0,98.0,425.0,3326.0,4.0,80.0,573.0,420.0,1624.0,625.0,0.93690248566,1624844.0,488.527961515,33.0,33.0,0.0,20632665.9629,625232.301905,0.0,0.0
sun1,10574.0,7029.0,920.0,1185.0,1440.0,333.0,10353.0,4632.0,4.0,1261.0,222.0,1273.0,964.0,908.0,0.989518996818,2756680.96115,595.138376759,1158.0,1158.0,0.0,135518018.193,117027.649562,0.0,0.0
epa1,2180.0,1124.0,379.0,328.0,349.0,901.0,1255.0,1749.0,7.0,281.0,143.0,322.0,561.0,435.0,1.01113172542,865708.272537,494.973283326,120.0,120.0,0.0,82038266.5841,683652.221534,0.0,0.0
elc1_b,1025.0,344.0,266.0,212.0,203.0,128.0,906.0,1921.0,2.0,94.0,308.0,265.0,817.0,435.0,0.991295938104,820914.360812,427.336991573,13.0,13.0,0.0,6668718.61778,512978.355214,0.0,0.0
sfo2,651.0,160.0,148.0,134.0,209.0,88.0,582.0,7818.0,3.0,91.0,319.0,1928.0,4421.0,1056.0,0.971641791045,2838990.47913,363.135134194,7.0,7.0,0.0,3949471.06451,564210.152073,0.0,0.0
mvw3,1592.0,434.0,301.0,356.0,501.0,4.0,1623.0,5001.0,0.0,269.0,767.0,840.0,1907.0,1218.0,0.978488014751,2096956.0,419.307338532,8.0,8.0,0.0,4651292.8415,581411.605188,0.0,0.0
val1,922.0,638.0,90.0,85.0,109.0,2.0,933.0,1760.0,0.0,138.0,239.0,178.0,567.0,638.0,0.986096256684,800390.0,454.767045455,60.0,60.0,0.0,23083551.2298,384725.853829,0.0,0.0
rwc3,758.0,408.0,128.0,100.0,122.0,79.0,687.0,2905.0,7.0,223.0,476.0,535.0,991.0,673.0,0.98955613577,1671511.46359,575.391209498,39.0,39.0,0.0,23942054.4333,613898.831622,0.0,0.0
win1,2278.0,1163.0,239.0,332.0,544.0,685.0,1600.0,1205.0,12.0,123.0,230.0,166.0,283.0,391.0,0.99693654267,698336.239455,579.532148925,102.0,102.0,0.0,42908619.8323,420672.743454,0.0,0.0
ant2,3309.0,1721.0,585.0,506.0,497.0,1495.0,2078.0,2123.0,0.0,202.0,411.0,210.0,616.0,684.0,0.926112510495,1228629.0,578.723033443,199.0,199.0,0.0,108259733.728,544018.762452,0.0,0.0
liv2,286.0,258.0,9.0,10.0,9.0,286.0,0.0,15589.0,145.0,3740.0,641.0,5468.0,2463.0,3132.0,0.0,12413365.0,796.290012188,27.0,27.0,0.0,12859362.3235,476272.678649,0.0,0.0
eme1,10534.0,6140.0,1431.0,1326.0,1637.0,104.0,9345.0,16836.0,4.0,1741.0,1307.0,4121.0,5673.0,3990.0,1.11482696582,8456807.0,502.305001188,849.0,849.0,0.0,433019394.752,510034.622794,0.0,0.0
mvw1,2232.0,535.0,446.0,549.0,702.0,363.0,1961.0,1648.0,1.0,487.0,80.0,437.0,342.0,301.0,0.960413080895,772393.0,468.685072816,1.0,1.0,0.0,402242.026329,402242.026329,0.0,0.0
sbr1,6741.0,2663.0,1312.0,1255.0,1511.0,2503.0,4499.0,11289.0,24.0,583.0,2474.0,2159.0,3971.0,2078.0,0.962724935733,4771835.09389,422.697767197,284.0,284.0,0.0,256144269.218,901916.440909,0.0,0.0
cam1,1640.0,663.0,232.0,339.0,406.0,198.0,1477.0,6953.0,7.0,613.0,627.0,1902.0,2316.0,1488.0,0.979104477612,2855205.0,410.643607076,61.0,61.0,0.0,22717104.0193,372411.5413,0.0,0.0
mco1,2028.0,973.0,426.0,312.0,317.0,708.0,1359.0,750.0,1.0,12.0,86.0,172.0,309.0,170.0,0.981132075472,313265.0,417.686666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo5,11730.0,2741.0,2517.0,2479.0,3993.0,0.0,11975.0,38872.0,24.0,906.0,545.0,21266.0,12377.0,3754.0,0.0,14151583.0,364.055952871,13.0,13.0,0.0,9266754.839,712827.295308,0.0,0.0
roh2,3238.0,1734.0,506.0,470.0,528.0,390.0,3079.0,4324.0,7.0,358.0,615.0,1275.0,1001.0,1068.0,0.93341020467,2167511.0,501.274514339,215.0,215.0,0.0,89051461.315,414192.843325,0.0,0.0
okd2,12166.0,5875.0,2274.0,2044.0,1973.0,971.0,11886.0,19489.0,23.0,3128.0,1141.0,4442.0,5653.0,5102.0,0.946254958388,11672485.8624,598.926874769,548.0,548.0,0.0,228707792.663,417349.986612,0.0,0.0
ber2,6484.0,2382.0,1232.0,1247.0,1623.0,84.0,6665.0,20258.0,3.0,294.0,826.0,5528.0,9256.0,4351.0,0.960734923692,7698580.9526,380.026703159,232.0,232.0,0.0,145698020.644,628008.709671,0.0,0.0
ala1,4161.0,1026.0,1081.0,931.0,1123.0,751.0,3568.0,9091.0,0.0,210.0,211.0,4136.0,3656.0,878.0,0.963417457745,3248781.0,357.362336377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle2,1019.0,334.0,286.0,226.0,173.0,69.0,911.0,2223.0,5.0,200.0,308.0,315.0,805.0,590.0,1.03979591837,945848.028882,425.482694054,12.0,12.0,0.0,8500156.44942,708346.370785,0.0,0.0
hay3_b,2917.0,1228.0,509.0,500.0,680.0,127.0,2440.0,892.0,0.0,67.0,125.0,100.0,415.0,185.0,1.1363459291,494233.082451,554.072962389,85.0,85.0,0.0,147118180.379,1730802.1221,0.0,0.0
pin2,102.0,51.0,24.0,13.0,14.0,79.0,25.0,2978.0,1.0,213.0,581.0,566.0,1062.0,555.0,0.980769230769,1426691.0,479.076897246,2.0,2.0,0.0,1114745.05217,557372.526087,0.0,0.0
hay4,1296.0,425.0,340.0,270.0,261.0,538.0,739.0,2774.0,0.0,199.0,504.0,443.0,973.0,655.0,1.01487862177,1528106.0,550.867339582,14.0,14.0,0.0,14963522.6328,1068823.0452,0.0,0.0
hay2,3666.0,1566.0,641.0,658.0,801.0,299.0,3403.0,5455.0,2.0,216.0,577.0,1167.0,2101.0,1392.0,0.990275526742,2381320.97415,436.539133666,219.0,219.0,0.0,74159822.2757,338629.32546,0.0,0.0
liv3,313.0,83.0,79.0,70.0,81.0,208.0,0.0,7334.0,83.0,1386.0,678.0,1935.0,1622.0,1630.0,1.50480769231,4523068.0,616.725934006,2.0,2.0,0.0,1002023.47436,501011.737182,0.0,0.0
