zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
361,8,361,3,0.0,211.0,376.0,185.0,998,100.0,126.0,457.0,519.0,643.0,827.0,0.175,2446.0,3,753.0,1736.0,67.6658628606,294.381222689,10.0,454.0,500.0,6598,6601,3087,366.0,1254.0,2069.0,1873.0,1039.0
362,8,362,3,4.0,659.0,833.0,136.0,2771,400.0,739.0,398.0,476.0,557.0,757.0,0.254,2188.0,8,310.0,1912.0,122.954655752,280.490863284,160.0,366.0,535.0,5997,6005,2610,254.0,1107.0,1239.0,1990.0,1415.0
363,8,363,3,0.0,86.0,483.0,27.0,688,13.0,79.0,264.0,211.0,263.0,304.0,0.249,1042.0,0,356.0,707.0,57.6106062274,118.506357666,25.0,200.0,252.0,2613,2613,1222,116.0,472.0,697.0,704.0,624.0
364,8,364,3,0.0,77.0,190.0,64.0,459,73.0,55.0,163.0,165.0,161.0,220.0,0.34,709.0,6,255.0,471.0,58.4352690355,119.822190594,33.0,189.0,223.0,1857,1863,791,60.0,302.0,324.0,561.0,616.0
365,8,365,3,0.0,140.0,129.0,73.0,537,19.0,176.0,500.0,407.0,430.0,449.0,0.111,1786.0,0,1541.0,331.0,32.7806284665,91.0013005273,40.0,112.958329254,159.0,3619,3619,2049,170.0,420.0,1813.0,880.0,336.0
366,8,366,3,2.0,446.0,1029.0,186.0,2371,152.0,556.0,489.0,503.0,515.0,639.0,0.211,2146.0,11,1157.0,996.0,86.2882070702,165.646480146,144.0,182.786019696,350.0,5258,5269,2437,239.0,788.0,1890.0,1290.0,1062.0
367,8,367,3,0.0,279.0,701.0,98.0,1392,62.0,252.0,574.0,530.0,518.0,821.0,0.215,2443.0,1,977.0,1494.0,46.6666002208,367.992614067,73.0,409.0,518.0,6379,6380,2862,228.0,1212.0,1522.0,2181.0,1237.0
368,8,368,3,0.0,346.0,233.0,8.0,766,17.0,162.0,135.0,246.0,323.0,794.0,0.27,1498.0,10,36.0,1486.0,89.1997465746,1646.36821424,28.0,1936.0,2243.0,4252,4262,2157,156.0,777.0,659.0,1616.0,1054.0
369,8,369,3,2.0,465.0,775.0,170.0,2203,50.0,741.0,373.0,422.0,444.0,855.0,0.34,2094.0,66,442.0,1698.0,60.1349474531,463.308845326,36.0,588.0,633.0,5213,5279,2358,221.0,803.0,815.0,1712.0,1728.0
370,8,370,3,10.0,2132.0,1536.0,571.0,5594,202.0,1143.0,304.0,374.0,432.0,638.0,0.296,1748.0,1,538.0,1247.0,91.7830813164,356.214912834,114.003997375,431.215008818,563.0,4309,4310,1845,157.0,600.0,858.0,1495.0,1200.0
371,8,371,3,1.0,739.0,808.0,207.0,2255,126.0,374.0,544.0,292.0,318.0,450.0,0.278,1604.0,0,561.0,1091.0,64.3704453252,285.725859132,49.0,374.4670043,421.0,4383,4383,2042,219.0,760.0,877.0,1372.0,1155.0
372,8,372,3,1.0,631.0,1144.0,987.0,3834,188.0,883.0,1896.0,682.0,644.0,706.0,0.144,3928.0,16,3315.0,731.0,55.8284424114,124.071646815,166.0,91.9457968692,256.0,9676,9692,5096,681.0,1623.0,4277.0,1793.0,1318.0
373,8,373,3,0.0,61.0,194.0,250.0,605,20.0,80.0,361.0,259.0,277.0,335.0,0.189,1232.0,8,259.0,991.0,30.8602729045,140.100869469,61.0,190.0,266.0,3051,3059,1686,187.0,402.0,998.0,951.0,521.0
374,8,374,3,1.0,1089.0,883.0,862.0,5616,1088.0,1693.0,414.0,392.0,332.0,319.0,0.102,1457.0,0,1190.0,306.0,209.871439915,91.4824378394,227.0,160.91795418,386.0,3482,3482,1912,184.0,496.0,1690.0,818.0,294.0
375,8,375,3,0.0,71.0,7.0,4.0,124,6.0,36.0,929.0,464.0,434.0,434.0,0.268,2261.0,19,1831.0,519.0,4.77958607108,110.00459653,6.0,131.0,150.0,4599,4618,2164,191.0,428.0,1725.0,1054.0,1220.0
376,8,376,3,7.0,368.0,268.0,334.0,1501,373.0,151.0,466.0,483.0,442.0,441.0,0.171,1832.0,17,941.0,965.0,78.2926092727,175.544410589,100.0,257.0,377.0,4562,4579,2342,218.0,652.0,1745.0,1258.0,706.0
377,8,377,3,3.0,350.0,257.0,99.0,1233,204.0,320.0,696.0,696.0,682.0,717.0,0.148,2791.0,2,2035.0,876.0,70.4348274641,180.385731885,129.0,266.822487915,400.0,5735,5737,3370,274.0,580.0,2498.0,1650.0,735.0
378,8,378,3,3.0,2013.0,2346.0,338.0,6466,212.0,1554.0,421.0,390.0,371.0,381.0,0.111,1563.0,30,1081.0,544.0,70.8599453022,90.8888457394,82.0,150.876880937,248.0,3199,3229,2009,177.0,296.0,1679.0,773.0,304.0
379,8,379,3,1.0,119.0,268.0,44.0,560,28.0,100.0,774.0,696.0,627.0,600.0,0.092,2697.0,29,1887.0,759.0,38.5407028803,147.008523314,33.0,191.802436386,240.0,6719,6748,3577,444.0,1018.0,3410.0,1351.0,525.0
380,8,380,3,0.0,43.0,93.0,27.0,201,9.0,29.0,494.0,559.0,518.0,588.0,0.083,2159.0,0,2258.0,7.0,33.7656766361,70.792105388,19.0,80.93222325,129.0,5504,5504,2423,356.0,673.0,3039.0,1057.0,379.0
381,8,381,3,0.0,277.0,737.0,234.0,1596,47.0,301.0,596.0,580.0,553.0,707.0,0.208,2436.0,5,1020.0,1515.0,55.4977689479,263.739609518,18.0,396.961490637,421.0,5923,5928,2856,356.0,864.0,1913.0,1645.0,1150.0
382,8,382,3,0.0,74.0,144.0,11.0,266,1.0,36.0,224.0,274.0,270.0,347.0,0.219,1115.0,22,311.0,833.0,38.2392165014,131.324472021,30.0,168.0,223.0,2784,2806,1322,144.0,403.0,913.0,769.0,577.0
383,8,383,3,1.0,345.0,2078.0,192.0,3150,64.0,470.0,114.0,177.0,184.0,269.0,0.39,744.0,25,53.0,711.0,132.538495876,137.608416165,59.0,234.0,330.0,1927,1952,762,78.0,275.0,365.0,476.0,758.0
384,8,384,3,2.0,187.0,393.0,44.0,784,34.0,124.0,217.0,308.0,371.0,633.0,0.233,1529.0,1,12.0,1547.0,41.748111655,486.333124321,17.0,618.0,637.0,4468,4469,2051,263.0,813.0,907.0,1538.0,948.0
385,8,385,3,0.0,192.0,115.0,24.0,505,26.0,148.0,137.0,202.0,201.0,427.0,0.234,967.0,0,0.0,981.0,93.3848541953,415.348800182,5.0,503.0,631.0,2782,2782,1327,140.0,471.0,542.0,1045.0,584.0
386,8,386,3,36.0,85.0,65.0,8.0,230,9.0,27.0,122.0,205.0,253.0,504.0,0.289,1084.0,0,0.0,1109.0,11.3525361461,345.393285542,15.0,360.0,476.0,2996,2996,1312,144.0,507.0,496.0,1036.0,813.0
387,8,387,3,3.0,174.0,210.0,107.0,727,27.0,206.0,187.0,249.0,291.0,544.0,0.229,1271.0,10,26.0,1288.0,23.4575883502,333.371807287,10.0,442.0,461.0,3602,3612,1592,199.0,657.0,768.0,1235.0,753.0
388,8,388,3,1.0,624.0,1342.0,94.0,2488,110.0,317.0,304.0,427.0,479.0,886.0,0.263,2096.0,167,27.0,2109.0,126.559075639,553.593925437,100.0,762.0,879.0,6067,6234,2600,300.0,1155.0,1219.0,2017.0,1543.0
389,8,389,3,0.0,237.0,605.0,346.0,1563,57.0,318.0,431.0,376.0,405.0,678.0,0.306,1890.0,115,490.0,1420.0,59.9797142428,325.166107561,95.0,420.0,566.0,4899,5014,2003,225.0,793.0,979.0,1546.0,1471.0
390,8,390,3,0.0,106.0,164.0,145.0,603,66.0,122.0,342.0,391.0,368.0,357.0,0.17,1458.0,0,751.0,768.0,37.1044729972,131.880534255,86.0,155.0,267.0,3171,3171,1715,182.0,403.0,1336.0,751.0,499.0
391,9,391,3,0.0,237.0,460.0,435.0,1466,91.0,243.0,773.0,773.0,816.0,1066.0,0.185,3428.0,2,2702.0,854.0,45.2223408857,256.96517557,37.0,280.760413872,374.0,7383,7385,4048,337.0,650.0,3151.0,1989.0,1258.0
392,9,392,3,0.0,44.0,105.0,37.0,270,15.0,69.0,321.0,532.0,522.0,548.0,0.047,1923.0,0,2029.0,0.0,7.91900162429,78.2248551642,17.0,79.0,99.0,4999,4999,2588,414.0,669.0,2935.0,813.0,168.0
393,9,393,3,0.0,174.0,391.0,99.0,952,146.0,142.0,437.0,443.0,529.0,474.0,0.165,1883.0,19,1323.0,637.0,49.1397602501,134.994658726,54.0,185.096150336,241.0,4558,4577,2507,284.0,630.0,1893.0,1070.0,700.0
394,9,394,3,2.0,510.0,925.0,192.0,4367,151.0,2587.0,433.0,391.0,296.0,343.0,0.222,1463.0,101,329.0,1191.0,58.0680068061,164.227220962,86.0,205.167710018,334.0,3888,3989,1721,227.0,573.0,1340.0,1007.0,842.0
395,9,395,3,5.0,1043.0,859.0,242.0,5037,1352.0,1536.0,489.0,598.0,580.0,621.0,0.099,2288.0,0,1731.0,622.0,194.693550975,129.809213012,201.05989862,217.0,392.3,4966,4966,3017,321.0,480.0,2623.0,1135.0,407.0
396,9,396,3,5.0,1398.0,905.0,230.0,4721,1345.0,838.0,0.0,0.0,0.0,0.0,0.099,0.0,1,0.0,0.0,157.087949574,0.0,239.0,2.0,377.5,0,1,0,0.0,0.0,1.0,0.0,0.0
397,9,397,3,4.0,609.0,332.0,273.0,3649,1851.0,580.0,1616.0,228.0,228.0,184.0,0.079,2256.0,1,1945.0,360.0,124.913856049,68.5349883712,239.0,77.9058219669,307.4,5235,5236,2999,334.0,549.0,2765.0,1291.0,297.0
398,9,398,3,0.0,58.0,107.0,24.0,366,56.0,121.0,346.0,311.0,301.0,356.0,0.079,1314.0,0,677.0,695.0,17.5787451305,94.6730276624,102.0,99.5979720114,215.7,3046,3046,1699,194.0,319.0,1607.0,750.0,176.0
399,9,399,3,7.0,3734.0,1388.0,242.0,8754,1835.0,1548.0,0.0,0.0,0.0,0.0,0.104,0.0,0,0.0,0.0,246.629595228,1.03178941225,287.0,0.0,318.3,0,0,0,0.0,0.0,0.0,0.0,0.0
400,9,400,3,0.0,93.0,114.0,15.0,280,14.0,44.0,455.0,509.0,482.0,524.0,0.104,1970.0,0,1320.0,734.0,10.7636093934,156.569096263,6.0,252.15583928,247.4,4602,4602,2349,275.0,769.0,1969.0,1206.0,383.0
401,9,401,3,19.0,5327.0,2414.0,410.0,15428,3785.0,3473.0,9900.0,0.0,0.0,4.0,0.193,9904.0,1,9904.0,0.0,2202.78112271,55.8283863954,805.0,249.930988242,6909.0,23635,23636,7718,1764.0,5234.0,7226.0,5000.0,4412.0
402,9,402,3,4.0,788.0,708.0,9.0,3610,133.0,1968.0,46.0,76.0,41.0,20.0,0.006,183.0,0,84.0,104.0,1377.97913216,0.0,1346.0,32.0,1592.0,731,731,239,68.0,125.0,496.0,42.0,0.0
403,9,403,3,33.0,19197.0,3487.0,163.0,32789,8192.0,1717.0,11.0,4.0,0.0,0.0,0.117,15.0,0,7.0,8.0,981.022424776,0.0,1050.0,0.0,1090.6,0,0,0,0.0,0.0,0.0,0.0,0.0
404,9,404,3,13.0,1854.0,911.0,88.0,7851,3130.0,1855.0,151.0,173.0,142.0,126.0,0.117,592.0,8,114.0,502.0,717.140526725,71.5075975899,182.026503043,241.0,9805.7,2127,2135,1101,161.0,587.0,701.0,468.0,218.0
405,9,405,3,2.0,455.0,635.0,518.0,3610,1283.0,717.0,4.0,1.0,1.0,0.0,0.117,6.0,0,2.0,4.0,250.847625344,525.55014092,473.233842633,11.0000000005,3422.8,21,21,7,2.0,5.0,7.0,5.0,2.0
406,9,406,3,19.0,1440.0,1046.0,584.0,8954,4923.0,942.0,743.0,185.0,124.0,26.0,0.071,1078.0,0,1203.0,13.0,507.102998832,10.6832302533,472.0,10.6272114553,777.3,0,0,0,0.0,0.0,0.0,0.0,0.0
407,9,407,3,32.0,3485.0,2731.0,977.0,19231,8443.0,3563.0,61.0,26.0,7.0,2.0,0.071,96.0,0,28.0,68.0,693.047383239,0.0,892.0,0.0,1014.2,0,0,0,0.0,0.0,0.0,0.0,0.0
408,9,408,3,63.0,7445.0,2922.0,251.0,17650,4320.0,2649.0,1.0,1.0,1.0,1.0,0.071,4.0,0,3.0,1.0,443.408996856,0.0,522.296917148,3.0,591.8,8,8,5,0.0,1.0,5.0,2.0,0.0
409,9,409,3,10.0,2779.0,1423.0,123.0,11886,5697.0,1854.0,0.0,0.0,0.0,0.0,0.071,0.0,0,0.0,0.0,407.06657316,0.0,472.0,0.0,568.6,0,0,0,0.0,0.0,0.0,0.0,0.0
410,9,410,3,7.0,1072.0,733.0,49.0,11226,6347.0,3018.0,2583.0,944.0,1041.0,854.0,0.071,5422.0,20,5848.0,26.0,272.37903853,146.944775021,315.0,184.716533667,560.4,10894,10914,7020,578.0,406.0,6608.0,2800.0,522.0
411,9,411,3,1.0,190.0,97.0,6.0,1610,1153.0,163.0,974.0,0.0,0.0,0.0,0.078,974.0,0,974.0,0.0,83.2952593856,2.27686738955,60.0,2.27686738955,273.5,0,0,0,0.0,0.0,0.0,0.0,0.0
412,9,412,3,29.0,3941.0,2259.0,557.0,26026,15218.0,4022.0,4551.0,1692.0,1665.0,1491.0,0.078,9399.0,1,9115.0,954.0,429.295741094,307.116172686,694.0,350.565098336,1016.6,22209,22210,12493,1792.0,4209.0,9438.0,5533.0,1238.0
413,9,413,3,1.0,460.0,462.0,137.0,1437,182.0,195.0,771.0,846.0,1205.0,1201.0,0.025,4023.0,10,4049.0,127.0,79.3662063909,162.568631822,237.0,91.0000000004,339.0,9769,9779,4138,735.0,626.0,7031.0,1267.0,120.0
414,9,414,3,16.0,1402.0,907.0,467.0,8422,3706.0,1924.0,149.0,270.0,250.0,285.0,0.19,954.0,482,244.0,751.0,419.764262082,124.260989006,501.0,165.0,724.0,3668,4150,1587,209.0,880.0,1246.0,1081.0,734.0
415,9,415,3,46.0,8283.0,4184.0,1309.0,21509,5029.0,2658.0,95.0,161.0,168.0,195.0,0.113,619.0,3,227.0,410.0,693.127912884,83.565525833,929.81416466,115.0,1169.4,1729,1732,959,113.0,279.0,728.0,449.0,163.0
416,9,416,3,12.0,4410.0,2990.0,578.0,11606,1425.0,2191.0,1685.0,638.0,689.0,1065.0,0.113,4077.0,8,2210.0,1982.0,162.07091581,293.941017978,249.444640969,368.216265809,832.9,11396,11404,6253,747.0,1835.0,4790.0,2958.0,1074.0
417,9,417,3,14.0,2693.0,588.0,24.0,6346,2618.0,409.0,0.0,0.0,0.0,0.0,0.113,0.0,0,0.0,0.0,153.718709747,0.0,183.0,0.0,236.9,0,0,0,0.0,0.0,0.0,0.0,0.0
418,9,418,3,9.0,594.0,359.0,131.0,3282,1649.0,540.0,54.0,67.0,78.0,68.0,0.161,267.0,2,0.0,273.0,128.933983486,10.9280560291,111.0,124.0,268.8,807,809,353,51.0,134.0,284.0,224.0,116.0
419,9,419,3,0.0,48.0,226.0,38.0,353,14.0,27.0,215.0,315.0,329.0,289.0,0.161,1148.0,9,668.0,532.0,18.4383523541,114.752159904,47.0,145.0,199.9,3465,3474,1515,220.0,577.0,1220.0,955.0,502.0
420,9,420,3,0.0,38.0,115.0,60.0,309,10.0,86.0,183.0,249.0,246.0,180.0,0.133,858.0,26,43.0,843.0,16.6277386242,112.146191438,25.0,153.0,197.0,3340,3366,1577,227.0,742.0,1107.0,907.0,383.0
421,9,421,3,0.0,26.0,57.0,51.0,158,11.0,13.0,676.0,253.0,245.0,251.0,0.308,1425.0,0,1440.0,100.0,4.59701826215,34.9457356051,52.0,275.0,354.0,3341,3341,1460,131.0,350.0,800.0,1076.0,984.0
422,9,422,3,4.0,181.0,225.0,65.0,1003,372.0,156.0,1373.0,697.0,708.0,701.0,0.219,3479.0,0,3158.0,568.0,74.1771987081,106.990221432,134.0,144.0,341.0,8204,8204,3841,435.0,743.0,3515.0,1761.0,1750.0
423,9,423,3,0.0,53.0,81.0,43.0,228,16.0,35.0,390.0,450.0,427.0,385.0,0.124,1652.0,1,981.0,752.0,11.0516924032,137.741057932,68.0,160.0,231.0,5307,5308,2388,316.0,1066.0,2023.0,1339.0,564.0
424,9,424,3,0.0,335.0,340.0,62.0,1066,130.0,199.0,521.0,662.0,633.0,639.0,0.12,2455.0,35,1217.0,1346.0,57.4001982003,232.369840522,106.0,263.0,378.0,7443,7478,3502,592.0,1409.0,2959.0,1739.0,779.0
425,9,425,3,0.0,65.0,130.0,84.0,399,17.0,103.0,288.0,427.0,336.0,373.0,0.088,1424.0,10,954.0,519.0,19.876044333,103.552739877,44.0,122.0,166.0,3875,3885,2006,298.0,612.0,1957.0,728.0,290.0
426,9,426,3,1.0,120.0,116.0,239.0,1711,1050.0,185.0,421.0,409.0,470.0,487.0,0.088,1787.0,88,1450.0,426.0,135.509410033,104.263377965,155.0,81.2716843513,324.3,4164,4252,2210,300.0,516.0,2261.0,868.0,307.0
427,9,427,3,9.0,2390.0,1078.0,1186.0,9750,3414.0,1673.0,511.0,149.0,143.0,182.0,0.088,985.0,8,1010.0,26.0,537.767595534,53.9031102975,756.0,71.1094460378,726.4,2309,2317,1202,163.0,279.0,1230.0,475.0,170.0
428,9,428,3,15.0,3700.0,1706.0,556.0,10074,2476.0,1621.0,117.0,161.0,176.0,209.0,0.088,663.0,23,520.0,190.0,312.751253553,9.50205536626,347.0,53.0,426.2,1541,1564,803,111.0,190.0,832.0,318.0,113.0
429,9,429,3,20.0,4285.0,1835.0,201.0,11460,4231.0,888.0,0.0,0.0,0.0,0.0,0.183,0.0,0,0.0,0.0,285.268198299,0.0,396.596891257,0.0,388.0,0,0,0,0.0,0.0,0.0,0.0,0.0
430,9,430,3,33.0,4271.0,1514.0,188.0,12536,4921.0,1609.0,4.0,2.0,1.0,0.0,0.183,7.0,1,5.0,2.0,385.570153398,0.434818875407,517.0,16.0,552.4,18,19,6,2.0,3.0,7.0,3.0,4.0
431,9,431,3,8.0,5997.0,1173.0,111.0,10720,2322.0,1109.0,1.0,0.0,0.0,0.0,0.183,1.0,0,0.0,1.0,242.601806182,0.0,287.445855841,16.0,312.8,6,6,2,0.0,2.0,2.0,1.0,1.0
432,9,432,3,52.0,5790.0,1649.0,982.0,17353,5839.0,3041.0,26.0,30.0,25.0,39.0,0.183,120.0,1,89.0,38.0,636.19657266,7.45632099384,708.0,99.0,826.2,339,340,133,24.0,58.0,132.0,65.0,61.0
433,9,433,3,12.0,257.0,292.0,81.0,1190,116.0,432.0,444.0,558.0,468.0,556.0,0.183,2026.0,12,1518.0,646.0,62.7255859648,119.048215965,19.0,197.0,229.5,5762,5774,2332,414.0,989.0,2242.0,1101.0,1028.0
434,9,434,3,7.0,1721.0,1690.0,328.0,6550,1410.0,1394.0,9.0,11.0,6.0,8.0,0.198,34.0,1,13.0,24.0,693.534844494,4.13760961722,1040.9608396,6.0,1206.1,75,76,42,5.0,13.0,28.0,15.0,15.0
435,9,435,3,107.0,8487.0,4558.0,585.0,20184,2501.0,3946.0,1373.0,490.0,507.0,395.0,0.198,2765.0,10,2164.0,890.0,270.311493176,71.6785726417,331.0,140.935803758,517.4,5983,5993,3406,366.0,1061.0,2234.0,1173.0,1159.0
436,9,436,3,0.0,210.0,1258.0,217.0,2181,101.0,395.0,361.0,427.0,388.0,408.0,0.261,1584.0,21,494.0,1153.0,88.9838221258,173.410015275,60.0,275.0,337.0,3909,3930,1697,208.0,550.0,1222.0,949.0,1001.0
437,9,437,3,0.0,72.0,59.0,124.0,358,42.0,61.0,479.0,559.0,541.0,527.0,0.134,2106.0,0,1316.0,880.0,20.8732060063,166.758241213,53.0,194.0,265.0,6012,6012,2704,452.0,1014.0,2477.0,1343.0,726.0
438,9,438,3,0.0,74.0,317.0,94.0,560,20.0,55.0,770.0,373.0,430.0,417.0,0.191,1990.0,6,883.0,1196.0,65.9098039489,186.113927549,91.0,247.515564422,352.0,5679,5685,2629,298.0,1022.0,1787.0,1574.0,1004.0
439,9,439,3,49.0,54.0,445.0,187.0,955,42.0,178.0,254.0,316.0,276.0,248.0,0.18,1094.0,13,353.0,807.0,73.6819594686,108.720030976,44.0,154.0,267.0,2962,2975,1409,176.0,447.0,996.0,876.0,480.0
440,9,440,3,2.0,242.0,1684.0,198.0,2361,45.0,190.0,1310.0,833.0,800.0,712.0,0.118,3655.0,7,3080.0,777.0,80.8011325632,208.22615352,80.0,278.104971631,337.0,9231,9238,4369,623.0,1343.0,4174.0,2157.0,941.0
441,9,441,3,0.0,179.0,382.0,156.0,1307,33.0,557.0,599.0,631.0,619.0,595.0,0.152,2444.0,0,1720.0,837.0,53.8720898462,187.516098661,51.0,230.0,292.0,6195,6195,3065,380.0,849.0,2817.0,1261.0,888.0
442,9,442,3,0.0,129.0,123.0,41.0,349,12.0,44.0,228.0,288.0,280.0,250.0,0.199,1046.0,16,12.0,1084.0,45.7020264456,145.543611585,57.0,184.0,246.0,3216,3232,1565,163.0,512.0,984.0,991.0,582.0
443,9,443,3,0.0,0.0,2.0,1.0,7,2.0,2.0,900.0,464.0,407.0,336.0,0.121,2107.0,7,1304.0,894.0,8.78250411839,151.398582144,53.0,192.061577988,230.0,7113,7120,3120,453.0,1487.0,2570.0,1884.0,726.0
444,9,444,3,17.0,141.0,599.0,169.0,1170,66.0,178.0,528.0,641.0,570.0,536.0,0.195,2275.0,11,881.0,1493.0,55.0965553175,225.677502511,107.0,261.425712999,378.0,6215,6226,3055,392.0,909.0,2251.0,1533.0,1141.0
445,9,445,3,0.0,162.0,332.0,200.0,790,20.0,76.0,652.0,802.0,841.0,927.0,0.126,3222.0,0,2514.0,898.0,23.4320158997,233.815540343,60.0,277.0,349.0,8472,8472,3857,621.0,1122.0,3732.0,2069.0,928.0
446,9,446,3,0.0,96.0,21.0,46.0,341,86.0,92.0,762.0,787.0,782.0,923.0,0.108,3254.0,0,2439.0,974.0,62.8578636892,218.590133386,64.0,309.127377356,372.0,8320,8320,4271,571.0,1114.0,3882.0,2005.0,748.0
447,9,447,3,0.0,140.0,99.0,127.0,468,39.0,63.0,300.0,411.0,551.0,678.0,0.168,1940.0,1,960.0,1062.0,53.0767270691,172.251748378,39.0,206.0,286.0,4518,4519,2470,267.0,561.0,1789.0,1215.0,687.0
448,9,448,3,0.0,215.0,503.0,498.0,1456,27.0,213.0,826.0,791.0,825.0,883.0,0.131,3325.0,9,2876.0,568.0,66.7934568735,174.726679704,98.0,179.646133122,304.0,8249,8258,3823,580.0,876.0,4318.0,1462.0,1022.0
449,9,449,3,4.0,291.0,781.0,715.0,2066,60.0,215.0,518.0,658.0,711.0,956.0,0.17,2843.0,92,1981.0,955.0,102.889662624,195.871329846,76.0,280.0,360.0,6703,6795,2984,402.0,671.0,3023.0,1630.0,1069.0
450,9,450,3,3.0,811.0,1106.0,526.0,3435,471.0,518.0,825.0,504.0,530.0,514.0,0.221,2373.0,3,1547.0,942.0,81.9635898417,138.835434718,169.0,163.531070594,333.0,5239,5242,2486,258.0,490.0,2125.0,1250.0,1119.0
451,9,451,3,24.0,172.0,327.0,403.0,1111,57.0,128.0,476.0,571.0,586.0,750.0,0.207,2383.0,6,694.0,1779.0,52.9297103929,275.675264807,30.0,415.349672435,464.0,6325,6331,2770,349.0,1037.0,1813.0,1932.0,1200.0
452,9,452,3,0.0,103.0,784.0,35.0,1096,36.0,138.0,180.0,259.0,260.0,345.0,0.309,1044.0,137,36.0,1043.0,68.3416354019,181.13889608,81.0,240.0,321.0,2739,2876,1326,141.0,356.0,653.0,870.0,856.0
453,9,453,3,0.0,193.0,627.0,321.0,1882,478.0,263.0,507.0,633.0,616.0,784.0,0.241,2540.0,129,696.0,1916.0,94.1321702725,339.995324365,43.0,542.0,615.0,6812,6941,3209,409.0,987.0,2089.0,1857.0,1599.0
454,9,454,3,1.0,256.0,532.0,67.0,993,19.0,118.0,267.0,342.0,371.0,545.0,0.266,1525.0,186,173.0,1394.0,53.2828801449,297.239710441,44.0,412.0,478.0,4265,4451,1884,227.0,802.0,969.0,1328.0,1125.0
455,9,455,3,0.0,147.0,582.0,217.0,1569,347.0,276.0,152.0,222.0,225.0,305.0,0.267,904.0,5,12.0,915.0,51.4715018491,178.958880353,26.0,274.0,304.0,2549,2554,1155,125.0,463.0,527.0,793.0,646.0
456,9,456,3,0.0,151.0,119.0,23.0,390,43.0,54.0,888.0,630.0,685.0,820.0,0.134,3023.0,31,1905.0,1186.0,18.379771689,249.416506137,47.0,262.0,320.0,8220,8251,3697,556.0,1545.0,3131.0,2050.0,969.0
457,9,457,3,1.0,141.0,293.0,42.0,598,23.0,98.0,332.0,438.0,409.0,592.0,0.189,1771.0,9,340.0,1507.0,26.2798819731,252.874976888,53.0,314.0,382.0,5158,5167,2250,331.0,875.0,1545.0,1530.0,886.0
458,9,458,3,0.0,65.0,82.0,24.0,209,25.0,13.0,260.0,368.0,346.0,508.0,0.165,1482.0,0,548.0,983.0,10.8825121077,173.615342601,19.0,218.0,248.0,4320,4320,1750,311.0,726.0,1548.0,1082.0,653.0
459,9,459,3,9.0,188.0,398.0,221.0,992,43.0,133.0,908.0,705.0,765.0,869.0,0.187,3247.0,16,1270.0,2102.0,115.670514058,378.37329506,125.0,521.756106862,640.0,9011,9027,4347,595.0,1293.0,3124.0,2458.0,1557.0
460,10,460,3,5.0,7962.0,4537.0,623.0,19773,4294.0,2352.0,489.0,339.0,429.0,499.0,0.157,1756.0,2,1165.0,673.0,379.61017852,132.058664126,444.021322073,156.236890791,667.0,4678,4680,1998,364.0,658.0,1895.0,1082.0,681.0
461,10,461,3,0.0,118.0,322.0,145.0,655,19.0,51.0,284.0,435.0,448.0,494.0,0.229,1661.0,28,276.0,1462.0,38.3635434357,232.309488516,47.0,311.0,370.0,4529,4557,2110,233.0,747.0,1318.0,1277.0,982.0
462,10,462,3,0.0,302.0,273.0,754.0,1662,38.0,295.0,310.0,405.0,435.0,494.0,0.187,1644.0,37,368.0,1334.0,54.9935032957,220.623745187,109.0,259.0,378.0,4723,4760,1994,286.0,830.0,1522.0,1306.0,816.0
463,10,463,3,1.0,233.0,221.0,271.0,827,13.0,88.0,466.0,435.0,415.0,448.0,0.221,1764.0,0,850.0,1010.0,25.251635243,183.128868013,48.0,229.330570936,280.0,4408,4408,2154,183.0,582.0,1407.0,1330.0,906.0
464,10,464,3,0.0,89.0,213.0,127.0,698,79.0,190.0,415.0,449.0,510.0,461.0,0.186,1835.0,20,736.0,1169.0,74.1817960016,187.432834891,8.0,299.0,325.0,4628,4648,2121,284.0,584.0,1718.0,1265.0,797.0
465,10,465,3,0.0,320.0,733.0,755.0,2616,212.0,596.0,760.0,860.0,728.0,784.0,0.259,3132.0,148,1654.0,1643.0,66.6423937898,306.766916813,105.0,423.889141479,535.0,7217,7365,3403,389.0,925.0,2549.0,1625.0,1877.0
466,10,466,3,1.0,432.0,1202.0,2411.0,4489,106.0,337.0,349.0,402.0,432.0,354.0,0.212,1537.0,9,288.0,1312.0,85.258648302,208.849280898,115.0,289.0,415.0,3833,3842,1933,245.0,534.0,1292.0,1001.0,770.0
467,10,467,3,9.0,1406.0,1783.0,872.0,5056,181.0,805.0,860.0,567.0,641.0,669.0,0.164,2737.0,20,1874.0,1050.0,76.2643024327,156.757526261,96.0,189.659053664,328.0,6299,6319,3227,467.0,992.0,2490.0,1403.0,967.0
468,10,468,3,1.0,226.0,443.0,236.0,1165,71.0,188.0,554.0,569.0,524.0,567.0,0.161,2214.0,196,1440.0,891.0,47.228569202,199.022959532,83.0,258.0,352.0,5610,5806,2549,373.0,897.0,2350.0,1315.0,871.0
