pda,tothh,hhincq1,hhincq2,hhincq3,hhincq4,sfdu,mfdu,totemp,agrempn,mwtempn,retempn,fpsempn,herempn,othempn,occupancy_rate,non_residential_sqft,sq_ft_per_employee,deed_restricted_units,inclusionary_units,subsidized_units,inclusionary_revenue_reduction,inclusionary_revenue_reduction_per_unit,total_subsidy,subsidy_per_unit
sfo12,28429.0,5713.0,7603.0,6486.0,8627.0,13107.0,15713.0,14499.0,5.0,505.0,1500.0,2255.0,6269.0,3965.0,0.986433032616,8674616.8982,598.290702683,33.0,33.0,0.0,59550181.5666,1804550.95656,0.0,0.0
hay1,590.0,209.0,158.0,108.0,115.0,276.0,206.0,362.0,0.0,18.0,34.0,47.0,91.0,172.0,1.22406639004,338300.0,934.53038674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo8,9498.0,4369.0,1583.0,1758.0,1788.0,2398.0,7392.0,3920.0,0.0,418.0,541.0,470.0,1446.0,1045.0,0.970173646578,2236734.80096,570.595612491,477.0,477.0,0.0,76148087.1152,159639.595629,0.0,0.0
wcc1_g,196.0,31.0,41.0,55.0,69.0,68.0,132.0,72.0,0.0,18.0,8.0,10.0,21.0,15.0,0.98,30875.0,428.819444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak1,4144.0,3238.0,347.0,322.0,237.0,466.0,3804.0,1564.0,4.0,104.0,671.0,136.0,358.0,291.0,0.970491803279,1694826.24795,1083.64849613,388.0,388.0,0.0,246340420.869,634897.991929,0.0,0.0
sar2,786.0,510.0,37.0,82.0,157.0,397.0,401.0,12553.0,21.0,771.0,527.0,4843.0,2208.0,4183.0,0.984962406015,6165728.0,491.175655222,50.0,50.0,0.0,58587507.987,1171750.15974,0.0,0.0
okd1,47509.0,14959.0,13505.0,10076.0,8969.0,20682.0,26876.0,18074.0,80.0,1468.0,1703.0,2672.0,7500.0,4651.0,0.998969679129,10900578.6484,603.108257627,289.0,289.0,0.0,133180075.272,460830.710283,0.0,0.0
sfo3,106204.0,30829.0,25408.0,21326.0,28641.0,2429.0,105330.0,332605.0,271.0,8384.0,10928.0,163869.0,93414.0,55739.0,0.985569650795,159724252.083,480.22204141,795.0,795.0,0.0,496251363.923,624215.552104,0.0,0.0
clo1,1193.0,459.0,194.0,195.0,345.0,682.0,654.0,474.0,15.0,106.0,49.0,60.0,124.0,120.0,0.892964071856,190135.0,401.128691983,32.0,32.0,0.0,15756485.5984,492390.17495,0.0,0.0
sfo8,7912.0,3216.0,1876.0,1496.0,1324.0,144.0,8522.0,340.0,0.0,17.0,6.0,34.0,104.0,179.0,0.912993307177,351200.0,1032.94117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dan1,1961.0,661.0,343.0,373.0,584.0,702.0,1302.0,6634.0,17.0,320.0,895.0,2040.0,2012.0,1350.0,0.978542914172,2813624.0,424.121796804,53.0,53.0,0.0,15505546.7157,292557.485201,0.0,0.0
aca1,825.0,437.0,106.0,128.0,154.0,502.0,265.0,1538.0,46.0,169.0,490.0,124.0,402.0,307.0,1.07561929596,902944.0,587.089726918,38.0,38.0,0.0,31087732.3746,818098.220383,0.0,0.0
fai2,1099.0,711.0,137.0,136.0,115.0,1074.0,1.0,103.0,0.0,33.0,13.0,11.0,18.0,28.0,1.0223255814,138149.0,1341.25242718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro3,3481.0,1241.0,655.0,691.0,894.0,2057.0,1594.0,2922.0,16.0,615.0,465.0,410.0,696.0,720.0,0.953437414407,2056151.81317,703.679607519,51.0,51.0,0.0,14954250.6628,293220.60123,0.0,0.0
con2,7221.0,3553.0,1343.0,1183.0,1142.0,323.0,7227.0,13302.0,7.0,680.0,1072.0,3760.0,4458.0,3325.0,0.95642384106,5457253.0,410.258081492,427.0,427.0,0.0,80931114.5009,189534.225997,0.0,0.0
okd8,10031.0,3131.0,2755.0,2099.0,2046.0,4527.0,5100.0,9474.0,9.0,1858.0,741.0,1218.0,3604.0,2044.0,1.04196530591,4817675.79777,508.515494804,60.0,60.0,0.0,34614975.2008,576916.253347,0.0,0.0
okd7,17518.0,9380.0,3662.0,2486.0,1990.0,3831.0,13664.0,15056.0,5.0,2301.0,991.0,2278.0,4334.0,5147.0,1.00131466133,9428093.65793,626.201757301,508.0,508.0,0.0,196447029.472,386706.750929,0.0,0.0
pin1,766.0,451.0,126.0,94.0,95.0,296.0,484.0,3741.0,8.0,536.0,408.0,579.0,1390.0,820.0,0.982051282051,1861973.31331,497.720746676,47.0,47.0,0.0,6921863.89796,147273.699957,0.0,0.0
sjo4,33073.0,14777.0,5053.0,6035.0,7208.0,5875.0,28336.0,28678.0,35.0,2004.0,2049.0,5036.0,6836.0,12718.0,0.966735845196,12346294.2989,430.514481446,1539.0,1539.0,0.0,295382428.109,191931.40228,0.0,0.0
sfo6,5423.0,4004.0,468.0,363.0,588.0,87.0,5416.0,30380.0,15.0,1728.0,938.0,11988.0,10548.0,5163.0,0.985462475014,14623870.0,481.365042791,400.0,400.0,0.0,255828384.759,639570.961898,0.0,0.0
scl2,1097.0,666.0,114.0,123.0,194.0,51.0,1096.0,4773.0,6.0,1362.0,200.0,1200.0,1010.0,995.0,0.956408020924,2577131.0,539.939451079,108.0,108.0,0.0,16484693.3489,152636.049527,0.0,0.0
sfo4,52150.0,18313.0,10070.0,9570.0,14197.0,4609.0,48425.0,100381.0,60.0,5412.0,5361.0,25432.0,37432.0,26684.0,0.98333144775,52772657.53,525.723568504,1124.0,1124.0,0.0,685433720.908,609816.477676,0.0,0.0
sjo1,9844.0,4331.0,1341.0,1773.0,2399.0,457.0,9812.0,37970.0,42.0,1950.0,1560.0,13508.0,10910.0,10000.0,0.958613302172,14077491.0,370.752989202,465.0,465.0,0.0,91917665.3732,197672.398652,0.0,0.0
oak3,903.0,722.0,50.0,52.0,79.0,215.0,702.0,101.0,1.0,7.0,16.0,17.0,36.0,24.0,0.984732824427,84964.0,841.227722772,68.0,68.0,0.0,56936935.6843,837307.877711,0.0,0.0
