zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
43,2,43,1,3.0,590.0,1417,256.0,3040,37.0,737.0,590.0,1024.0,818.0,1115.0,0.184,3547.0,22,3167.0,408.0,105.782642263,62.7751600148,5.0,57.287919818,199.0,5964,5986,4006,176.0,145.0,2873.0,1194.0,1598.0
44,2,44,1,0.0,433.0,834,141.0,1743,32.0,303.0,738.0,1047.0,893.0,1343.0,0.176,4021.0,113,3843.0,198.0,26.2734167739,61.496489613,14.0,56.0,136.0,6806,6919,4697,125.0,169.0,3547.0,1291.0,1787.0
45,2,45,1,1.0,614.0,978,397.0,3268,83.0,1195.0,632.0,807.0,583.0,788.0,0.162,2810.0,0,2689.0,127.0,6.61024423158,54.7118630281,15.0,40.4085958551,93.0,4891,4891,3594,131.0,142.0,2366.0,1137.0,1115.0
46,2,46,1,1.0,475.0,752,131.0,1916,47.0,510.0,818.0,1225.0,1035.0,1503.0,0.181,4581.0,153,4534.0,79.0,15.9911555682,53.4872249852,8.0,42.1956937552,102.0,7568,7721,5184,158.0,240.0,3489.0,1880.0,1954.0
47,2,47,1,1.0,1326.0,3355,296.0,6242,92.0,1172.0,571.0,653.0,387.0,450.0,0.184,2061.0,42,2055.0,19.0,8.9062403905,29.6217918127,11.0,24.2835636844,56.0,3327,3369,2245,102.0,102.0,1424.0,884.0,857.0
48,2,48,1,5.0,227.0,485,64.0,1029,21.0,227.0,590.0,707.0,434.0,447.0,0.147,2178.0,62,2006.0,184.0,2.36436376457,46.0386102879,4.0,40.142251754,88.0,4058,4120,2870,146.0,182.0,1917.0,1044.0,831.0
49,2,49,1,12.0,229.0,336,59.0,891,16.0,239.0,725.0,819.0,499.0,537.0,0.186,2580.0,39,2162.0,428.0,5.18552337359,83.4711390751,6.0,76.0,135.0,4893,4932,3516,211.0,327.0,1695.0,1459.0,1240.0
50,2,50,1,1.0,487.0,1350,314.0,3041,55.0,834.0,614.0,807.0,559.0,646.0,0.192,2626.0,4,2308.0,332.0,11.2516213258,67.6344203085,12.0,59.1953225695,121.0,4729,4733,3554,174.0,217.0,1947.0,1112.0,1283.0
51,2,51,1,2.0,168.0,268,33.0,618,10.0,137.0,494.0,683.0,477.0,607.0,0.178,2261.0,14,2036.0,243.0,18.7828977538,48.8377220918,15.0,46.0,107.0,3892,3906,2651,154.0,112.0,1837.0,801.0,1002.0
52,2,52,1,7.0,410.0,275,50.0,1517,150.0,625.0,99.0,203.0,232.0,415.0,0.022,949.0,13,842.0,110.0,0.0,1507.42949434,280.0,57.0,1491.0,2861,2874,1728,225.0,329.0,1923.0,342.0,55.0
53,2,53,1,25.0,593.0,2438,78.0,5808,47.0,2627.0,16.0,18.0,9.0,7.0,0.043,50.0,175,50.0,0.0,1026.53839522,0.164392683082,13.0,5.0,1097.0,67,242,81,3.0,5.0,164.0,65.0,5.0
54,2,54,1,1.0,135.0,440,202.0,926,14.0,134.0,647.0,849.0,661.0,707.0,0.225,2864.0,109,1628.0,1265.0,9.18323893722,104.504908879,4.0,105.0,257.0,7032,7141,4029,222.0,656.0,2170.0,1859.0,2234.0
55,2,55,1,2.0,62.0,171,77.0,690,4.0,374.0,384.0,528.0,342.0,366.0,0.215,1620.0,0,811.0,820.0,0.971661668212,59.1287569376,1.0,58.0,97.0,3939,3939,2043,152.0,368.0,1167.0,1080.0,1172.0
56,2,56,1,0.0,123.0,474,41.0,947,12.0,297.0,13.0,27.0,17.0,10.0,0.452,67.0,266,53.0,15.0,255.949248569,2.04015354754,157.0,2.0,250.0,145,411,280,5.0,17.0,61.0,91.0,237.0
57,2,57,1,4.0,95.0,213,29.0,428,10.0,77.0,201.0,318.0,240.0,239.0,0.235,998.0,0,271.0,737.0,7.98907065824,83.5119936242,3.0,80.0,137.0,2633,2633,1696,165.0,318.0,521.0,786.0,843.0
58,2,58,1,0.0,79.0,365,162.0,813,20.0,187.0,642.0,796.0,587.0,548.0,0.206,2573.0,42,2249.0,343.0,8.85186818969,59.2206851047,11.0,54.2316369841,104.0,6006,6048,3384,186.0,603.0,2000.0,1517.0,1742.0
59,2,59,1,0.0,108.0,428,79.0,899,18.0,266.0,704.0,1020.0,786.0,846.0,0.225,3356.0,106,1915.0,1478.0,20.0581395107,117.433795498,21.0,110.047349213,200.0,8430,8536,4719,279.0,820.0,2554.0,2210.0,2673.0
60,2,60,1,3.0,26.0,78,17.0,178,8.0,46.0,353.0,492.0,377.0,437.0,0.222,1659.0,1,945.0,722.0,3.14177835944,56.0699978368,2.0,55.0,87.0,4231,4232,2384,155.0,394.0,1345.0,1016.0,1322.0
61,2,61,1,0.0,68.0,294,89.0,904,12.0,441.0,469.0,673.0,424.0,432.0,0.228,1998.0,4,1556.0,463.0,2.11498757073,57.1440327883,4.0,54.0,90.0,4801,4805,2599,164.0,456.0,1526.0,1112.0,1547.0
62,2,62,1,1.0,218.0,688,190.0,1529,53.0,379.0,824.0,1060.0,703.0,791.0,0.195,3378.0,10,2896.0,507.0,9.61477118366,89.716256884,11.0,80.0,158.0,7848,7858,4473,314.0,728.0,2648.0,2036.0,2132.0
63,2,63,1,0.0,138.0,316,95.0,700,18.0,133.0,486.0,708.0,535.0,591.0,0.209,2320.0,10,1603.0,735.0,4.80870896051,75.9460072673,5.0,71.0,129.0,5680,5690,3201,225.0,526.0,1821.0,1462.0,1656.0
64,2,64,1,0.0,164.0,372,168.0,1302,31.0,567.0,666.0,922.0,669.0,703.0,0.199,2960.0,14,2273.0,711.0,6.49444553705,85.3851580776,6.0,80.1391396737,146.0,7253,7267,4026,254.0,730.0,2497.0,1741.0,2045.0
65,2,65,1,0.0,324.0,708,213.0,1692,47.0,400.0,592.0,811.0,554.0,582.0,0.179,2539.0,36,2182.0,381.0,24.5611620572,63.1856032199,14.0,56.0573925389,136.0,5781,5817,3413,264.0,501.0,2159.0,1434.0,1459.0
66,2,66,1,0.0,279.0,822,199.0,1658,81.0,277.0,476.0,608.0,452.0,473.0,0.192,2009.0,115,1689.0,333.0,11.1770619008,56.8692644778,15.0,49.0,105.0,4479,4594,2623,161.0,414.0,1677.0,1097.0,1245.0
67,2,67,1,0.0,105.0,170,57.0,436,12.0,92.0,465.0,752.0,498.0,580.0,0.174,2295.0,13,1809.0,499.0,5.11890363424,56.642159228,7.0736397593,53.1928818693,96.0,5520,5533,3194,202.0,529.0,2107.0,1341.0,1354.0
68,2,68,1,0.0,86.0,256,32.0,497,15.0,108.0,399.0,402.0,283.0,312.0,0.164,1396.0,15,1134.0,267.0,8.60581084163,36.6835852262,4.0,34.0249687229,72.0,3093,3108,1962,93.0,210.0,1382.0,699.0,724.0
69,2,69,1,2.0,1064.0,5163,386.0,7545,67.0,863.0,482.0,732.0,645.0,961.0,0.134,2820.0,3379,2176.0,678.0,43.5615366707,95.8102117087,46.0,97.135793637,208.0,6155,9534,5002,236.0,1518.0,4291.0,1594.0,1895.0
70,2,70,1,3.0,1172.0,1943,377.0,4916,148.0,1273.0,1105.0,891.0,782.0,1068.0,0.186,3846.0,13,3427.0,477.0,23.5947387441,95.9651260451,29.0,87.401500683,182.0,7883,7896,5065,310.0,522.0,3185.0,1784.0,2095.0
71,2,71,1,16.0,535.0,1357,179.0,2674,35.0,552.0,623.0,618.0,394.0,526.0,0.208,2161.0,357,1588.0,592.0,6.40319837009,87.0120667623,11.0,73.3555177487,145.0,4723,5080,3347,230.0,466.0,1547.0,1381.0,1456.0
72,2,72,1,0.0,446.0,1009,71.0,2008,49.0,433.0,477.0,292.0,290.0,444.0,0.232,1503.0,205,1267.0,223.0,7.85892565273,30.0210180824,13.0,22.737946994,59.0,3084,3289,2196,68.0,133.0,1314.0,690.0,1084.0
73,2,73,1,0.0,548.0,1124,182.0,2907,459.0,594.0,1073.0,696.0,477.0,468.0,0.255,2714.0,126,2474.0,249.0,6.8301934198,37.5658671429,9.0,32.0,69.0,4453,4579,2859,75.0,127.0,1738.0,996.0,1643.0
74,2,74,1,0.0,1396.0,3006,312.0,5662,70.0,878.0,1509.0,582.0,480.0,626.0,0.397,3197.0,209,3069.0,123.0,21.7537359189,30.7476184037,24.0,18.0233370852,84.0,5291,5500,2169,111.0,251.0,1410.0,780.0,2948.0
75,2,75,1,1.0,2218.0,2271,392.0,6584,148.0,1554.0,464.0,530.0,510.0,621.0,0.357,2125.0,193,2148.0,0.0,11.3297198999,14.0036507906,13.0,10.9203478898,44.0,3135,3328,1769,38.0,59.0,1019.0,595.0,1617.0
76,2,76,1,4.0,922.0,934,128.0,5467,62.0,3417.0,485.0,474.0,443.0,566.0,0.252,1968.0,17,1984.0,7.0,6.60224929279,13.765223471,13.0,7.53558925055,41.0,3064,3081,1545,46.0,78.0,1110.0,774.0,1073.0
77,2,77,1,0.0,491.0,833,99.0,1879,41.0,415.0,1729.0,780.0,577.0,603.0,0.243,3689.0,119,3603.0,83.0,19.8542789089,29.0738510353,25.0,15.1902568134,69.0,7142,7261,3554,233.0,553.0,2448.0,1512.0,2515.0
78,2,78,1,0.0,651.0,819,49.0,2617,24.0,1074.0,4197.0,192.0,146.0,175.0,0.309,4710.0,15,4197.0,314.0,19.0771524753,42.0453462742,9.0,22.1057309683,91.0,9489,9504,3279,355.0,1008.0,2307.0,1728.0,4106.0
79,2,79,1,1.0,1535.0,2325,257.0,5767,76.0,1573.0,826.0,647.0,603.0,769.0,0.102,2845.0,55,2843.0,48.0,10.4703007588,27.957160572,25.3802797577,13.4889318126,68.0,4630,4685,3018,103.0,332.0,2450.0,1181.0,619.0
80,2,80,1,0.0,165.0,221,23.0,493,3.0,81.0,771.0,582.0,379.0,439.0,0.096,2171.0,112,1842.0,350.0,5.50491633114,33.6686745179,6.0,31.0,59.0,4632,4744,2777,180.0,459.0,2518.0,971.0,616.0
81,2,81,1,1.0,671.0,955,144.0,2751,64.0,916.0,1120.0,1141.0,1052.0,1219.0,0.09,4532.0,326,4265.0,342.0,12.4551387254,53.6887727077,21.0,42.2769914135,110.0,8541,8867,5989,228.0,548.0,5032.0,2032.0,1027.0
82,2,82,1,1.0,307.0,695,191.0,1743,36.0,513.0,1423.0,484.0,462.0,658.0,0.123,3027.0,24,2904.0,66.0,2.33885298331,45.2044620692,15.0,38.9541857329,76.0,5742,5766,3860,105.0,157.0,3149.0,1393.0,962.0
83,2,83,1,9.0,103.0,103,12.0,289,7.0,55.0,462.0,730.0,526.0,605.0,0.163,2323.0,0,1808.0,526.0,19.7046997582,64.1091882225,2.0,60.0577786965,119.0,4182,4182,2877,84.0,104.0,1713.0,1404.0,877.0
84,2,84,1,1.0,330.0,591,106.0,1861,39.0,794.0,498.0,710.0,542.0,720.0,0.078,2470.0,122,2329.0,160.0,6.78651359605,82.686832765,4.0,42.0573929707,117.0,5135,5257,3652,122.0,284.0,3153.0,1189.0,509.0
85,2,85,1,0.0,419.0,689,236.0,2060,40.0,676.0,469.0,639.0,427.0,404.0,0.146,1939.0,305,1879.0,76.0,21.0830736629,32.117136298,11.0,26.1071326404,77.0,3952,4257,2667,75.0,180.0,2366.0,714.0,922.0
86,2,86,1,0.0,351.0,954,65.0,1687,25.0,292.0,1337.0,921.0,738.0,920.0,0.115,3916.0,230,3825.0,134.0,16.8747572552,63.6302687455,16.0,53.8027906176,125.0,8307,8537,4902,305.0,890.0,4007.0,2002.0,1333.0
87,2,87,1,0.0,450.0,1932,86.0,2892,24.0,400.0,707.0,717.0,550.0,518.0,0.166,2492.0,485,2337.0,167.0,8.48418905489,53.2789118755,14.0,43.7200264893,93.0,5222,5707,3586,157.0,243.0,2809.0,1124.0,1374.0
88,2,88,1,1.0,213.0,641,348.0,1511,20.0,288.0,558.0,817.0,584.0,694.0,0.064,2653.0,99,2506.0,162.0,7.73930808813,47.7350812738,11.0,40.0,85.0,5545,5644,4350,154.0,209.0,3646.0,1218.0,417.0
89,2,89,1,0.0,252.0,552,128.0,1269,54.0,283.0,737.0,1154.0,866.0,921.0,0.1,3678.0,151,3138.0,568.0,7.12549932858,96.1172550419,5.0,89.0,150.0,7691,7842,5714,290.0,473.0,4065.0,2014.0,1000.0
90,3,90,1,3.0,500.0,2532,95.0,3557,45.0,382.0,519.0,722.0,444.0,455.0,0.095,2140.0,170,1927.0,232.0,9.2079033111,46.3712349031,9.0,42.0688715179,86.0,4570,4740,3138,156.0,308.0,2599.0,1089.0,588.0
91,3,91,1,4.0,1327.0,6472,95.0,8739,63.0,778.0,449.0,710.0,526.0,634.0,0.174,2319.0,502,1444.0,894.0,117.782531744,102.658286894,100.0,91.0,320.0,4890,5392,2975,282.0,407.0,2084.0,1298.0,1321.0
92,3,92,1,1.0,3039.0,6228,37.0,10496,76.0,1115.0,625.0,156.0,126.0,132.0,0.456,1039.0,1248,154.0,878.0,111.809529683,86.046066664,75.0000000003,83.1158591423,283.0,2308,3556,1211,74.0,218.0,481.0,704.0,2079.0
93,3,93,1,0.0,122.0,163,40.0,400,10.0,65.0,1035.0,1299.0,981.0,1048.0,0.133,4363.0,1,3369.0,1017.0,12.4728825408,119.24243674,1.00000000004,109.209041392,227.0,7738,7739,5444,133.0,210.0,3674.0,2424.0,1298.0
94,3,94,1,0.0,248.0,463,132.0,1056,21.0,192.0,297.0,416.0,286.0,388.0,0.134,1387.0,140,1153.0,248.0,4.80520350424,41.3610838755,5.0,36.0,68.0,2695,2835,1902,54.0,77.0,1317.0,912.0,475.0
95,3,95,1,1.0,265.0,543,81.0,1457,32.0,535.0,301.0,441.0,347.0,411.0,0.132,1500.0,21,897.0,610.0,3.76447130481,53.9981719199,3.0,51.0656132957,86.0,3079,3100,2022,128.0,202.0,1290.0,959.0,521.0
96,3,96,1,0.0,65.0,84,24.0,239,4.0,62.0,263.0,386.0,276.0,323.0,0.123,1248.0,1,706.0,553.0,0.459228618249,48.137386915,1.0,44.0713669144,75.0,2734,2735,1869,128.0,193.0,1197.0,779.0,438.0
97,3,97,1,0.0,135.0,330,119.0,1133,23.0,526.0,299.0,478.0,399.0,563.0,0.122,1739.0,1,1323.0,448.0,4.57890065118,52.9126387386,5.0,47.0,84.0,3633,3634,2408,167.0,222.0,1664.0,998.0,583.0
98,3,98,1,2.0,239.0,338,106.0,853,16.0,152.0,356.0,548.0,466.0,657.0,0.122,2027.0,1,1559.0,503.0,3.95812497096,64.8855154795,5.0,60.2737944525,106.0,4346,4347,2628,177.0,273.0,1982.0,1226.0,689.0
99,3,99,1,1.0,159.0,466,108.0,981,35.0,212.0,445.0,498.0,482.0,765.0,0.114,2190.0,240,2227.0,18.0,5.13775520715,44.3223886957,4.0,38.0,72.0,4558,4798,2983,192.0,329.0,2431.0,1097.0,749.0
100,3,100,1,1.0,436.0,1163,291.0,2646,68.0,687.0,452.0,444.0,428.0,811.0,0.129,2135.0,92,2094.0,86.0,13.4536440538,36.2243611635,19.0,27.6008446255,80.0,5472,5564,3260,283.0,661.0,2461.0,1134.0,1025.0
101,3,101,1,3.0,496.0,909,310.0,2490,91.0,681.0,780.0,667.0,689.0,1018.0,0.122,3154.0,185,2972.0,229.0,10.988205896,45.3150804566,19.0,35.1904601379,87.0,8288,8473,4937,469.0,1147.0,3766.0,1581.0,1510.0
102,3,102,1,0.0,179.0,329,79.0,976,72.0,317.0,601.0,717.0,721.0,978.0,0.123,3017.0,63,2912.0,171.0,5.33188760637,53.4967771756,3.0,45.6649649495,81.0,5900,5963,4023,159.0,353.0,3068.0,1367.0,1016.0
103,3,103,1,0.0,136.0,318,112.0,779,17.0,196.0,489.0,801.0,650.0,874.0,0.131,2814.0,10,2211.0,534.0,12.8583429455,74.8217124211,8.0,67.4488790266,137.0,5291,5301,3776,118.0,154.0,2640.0,1472.0,917.0
104,3,104,1,5.0,237.0,697,183.0,1589,25.0,442.0,478.0,455.0,480.0,744.0,0.111,2157.0,34,2149.0,59.0,11.5692836964,32.2933945662,13.0,26.0520968091,68.0,4052,4086,2854,64.0,149.0,2197.0,1095.0,581.0
