pda,tothh,hhincq1,hhincq2,hhincq3,hhincq4,sfdu,mfdu,totemp,agrempn,mwtempn,retempn,fpsempn,herempn,othempn,occupancy_rate,non_residential_sqft,sq_ft_per_employee,deed_restricted_units,inclusionary_units,subsidized_units,inclusionary_revenue_reduction,inclusionary_revenue_reduction_per_unit,total_subsidy,subsidy_per_unit
ccc1,562.0,282.0,100.0,98.0,82.0,67.0,533.0,4158.0,12.0,198.0,437.0,1464.0,1171.0,876.0,0.936666666667,2916336.0,701.37950938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spa1,1597.0,570.0,502.0,327.0,198.0,147.0,1583.0,4503.0,1.0,236.0,505.0,441.0,2569.0,751.0,0.923121387283,2611200.0,579.880079947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wal1,6197.0,2233.0,1696.0,1325.0,943.0,698.0,5956.0,27481.0,24.0,1781.0,3403.0,9969.0,8230.0,4074.0,0.931319507063,13156342.0,478.743204396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pit2,1925.0,730.0,524.0,403.0,268.0,1255.0,877.0,660.0,1.0,104.0,46.0,70.0,193.0,246.0,0.902908067542,514605.0,779.704545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo9_b,2906.0,1111.0,762.0,549.0,484.0,2119.0,951.0,1578.0,1.0,117.0,76.0,379.0,329.0,676.0,0.94657980456,2396245.0,1518.53295311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo7,8714.0,3161.0,2241.0,1850.0,1462.0,3079.0,6558.0,9787.0,26.0,803.0,1735.0,1995.0,3577.0,1651.0,0.904223306008,6671388.0,681.658117912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc2,1042.0,475.0,312.0,145.0,110.0,797.0,332.0,1768.0,22.0,549.0,260.0,277.0,150.0,510.0,0.922940655447,1826748.0,1033.22850679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pal1,640.0,201.0,144.0,117.0,178.0,51.0,591.0,4021.0,1.0,217.0,239.0,1178.0,1525.0,861.0,0.996884735202,1920702.0,477.667744342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo12,26980.0,6166.0,7572.0,6256.0,6986.0,12841.0,15545.0,13895.0,5.0,568.0,1752.0,2064.0,5621.0,3885.0,0.95046854083,8737263.0,628.806261245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay1,569.0,291.0,137.0,78.0,63.0,276.0,204.0,458.0,0.0,31.0,42.0,55.0,108.0,222.0,1.18541666667,338300.0,738.64628821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo8,4780.0,1673.0,1370.0,1067.0,670.0,2531.0,2689.0,3960.0,0.0,494.0,414.0,517.0,1409.0,1126.0,0.915708812261,2734325.0,690.486111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcc1_g,182.0,35.0,57.0,47.0,43.0,68.0,132.0,50.0,0.0,28.0,3.0,8.0,8.0,3.0,0.91,30875.0,617.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak1,334.0,98.0,78.0,82.0,76.0,71.0,289.0,811.0,6.0,51.0,238.0,147.0,215.0,154.0,0.927777777778,688462.0,848.905055487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sar2,271.0,218.0,14.0,23.0,16.0,0.0,281.0,12137.0,14.0,785.0,588.0,3516.0,1889.0,5345.0,0.0,6385538.0,526.121611601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd1,42807.0,15009.0,13685.0,8421.0,5692.0,20400.0,24010.0,14729.0,86.0,1492.0,1374.0,2445.0,5759.0,3573.0,0.963904526008,11070365.4,751.60332677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo3,95141.0,36941.0,23978.0,16579.0,17643.0,2457.0,98931.0,286587.0,272.0,10858.0,13944.0,123808.0,85631.0,52074.0,0.93838521324,160731047.772,560.845564427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clo1,738.0,238.0,222.0,167.0,111.0,545.0,351.0,580.0,20.0,143.0,56.0,69.0,146.0,146.0,0.823660714286,235115.0,405.370689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo8,3772.0,2998.0,213.0,232.0,329.0,144.0,3722.0,586.0,0.0,34.0,9.0,48.0,117.0,378.0,0.975685463011,477360.0,814.607508532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dan1,1338.0,180.0,292.0,330.0,536.0,730.0,670.0,6813.0,20.0,329.0,914.0,2132.0,2074.0,1344.0,0.955714285714,3060124.0,449.159547923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aca1,396.0,89.0,121.0,102.0,84.0,178.0,185.0,1323.0,47.0,203.0,400.0,127.0,289.0,257.0,1.09090909091,925194.0,699.315192744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fai2,217.0,47.0,68.0,51.0,51.0,64.0,1.0,114.0,0.0,38.0,7.0,14.0,22.0,33.0,3.33846153846,138149.0,1211.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro3,2436.0,887.0,676.0,512.0,361.0,2001.0,745.0,2707.0,22.0,850.0,350.0,491.0,499.0,495.0,0.887108521486,2146107.0,792.799039527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
con2,3913.0,1406.0,1293.0,752.0,462.0,331.0,3959.0,11260.0,7.0,814.0,1131.0,3524.0,3020.0,2764.0,0.912121212121,5831284.0,517.876021314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd8,8811.0,3005.0,2696.0,1756.0,1354.0,4603.0,4158.0,7765.0,9.0,2552.0,623.0,761.0,2335.0,1485.0,1.00570711106,4890092.83636,629.760828894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd7,11071.0,5986.0,2658.0,1547.0,880.0,3987.0,7209.0,10308.0,6.0,2132.0,844.0,1444.0,2241.0,3641.0,0.988835298321,9570205.0,928.425009701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pin1,302.0,68.0,109.0,80.0,45.0,234.0,82.0,3092.0,8.0,704.0,292.0,499.0,1038.0,551.0,0.955696202532,1900687.0,614.711190168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo4,18793.0,7685.0,4582.0,3697.0,2829.0,6064.0,14687.0,25352.0,40.0,1752.0,1554.0,4840.0,5071.0,12095.0,0.905643101537,13491773.0,532.17785579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo6,984.0,693.0,117.0,65.0,109.0,87.0,928.0,19256.0,16.0,2413.0,936.0,6293.0,5779.0,3819.0,0.969458128079,13708750.0,711.920959701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scl2,231.0,129.0,43.0,30.0,29.0,51.0,205.0,4299.0,6.0,1514.0,198.0,965.0,745.0,871.0,0.90234375,2768298.0,643.939986043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo4,40669.0,14738.0,9512.0,7488.0,8931.0,4656.0,38739.0,88394.0,57.0,6419.0,6630.0,17744.0,32386.0,25158.0,0.937181702961,54956324.0469,621.720072029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo1,5735.0,3553.0,805.0,715.0,662.0,446.0,5903.0,31674.0,41.0,1758.0,1380.0,11924.0,6540.0,10031.0,0.903291856985,14400096.0,454.634589884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak3,188.0,44.0,54.0,55.0,35.0,219.0,0.0,114.0,1.0,6.0,9.0,27.0,42.0,29.0,0.858447488584,84964.0,745.298245614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plh2,854.0,222.0,250.0,203.0,179.0,125.0,764.0,5802.0,11.0,289.0,810.0,1727.0,1834.0,1131.0,0.96062992126,3529275.0,608.285935884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_c,1061.0,430.0,216.0,227.0,188.0,301.0,871.0,2445.0,19.0,65.0,353.0,568.0,905.0,535.0,0.905290102389,1317436.0,538.828629857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd1_b,6848.0,3067.0,2112.0,1107.0,562.0,4777.0,2538.0,2033.0,6.0,223.0,382.0,158.0,731.0,533.0,0.936158578264,1366242.0,672.032464338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro2,4208.0,1264.0,1321.0,967.0,656.0,2266.0,2501.0,14899.0,53.0,1562.0,2069.0,2082.0,5632.0,3501.0,0.882735473044,9187845.0,616.67528022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd1_a,7410.0,4524.0,1555.0,807.0,524.0,1171.0,6450.0,9060.0,5.0,1244.0,784.0,854.0,4145.0,2028.0,0.972313344705,8488979.0,936.973399558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw2,4855.0,1413.0,1176.0,1133.0,1133.0,1662.0,3494.0,6751.0,3.0,311.0,422.0,2161.0,2255.0,1599.0,0.941621411947,3365509.8,498.520189602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo3,18405.0,10093.0,2838.0,2893.0,2581.0,2792.0,17205.0,104311.0,302.0,44369.0,2543.0,25378.0,12127.0,19592.0,0.920388058209,65865318.0,631.432140426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sar1,642.0,344.0,64.0,75.0,159.0,203.0,489.0,13656.0,359.0,1650.0,1697.0,3163.0,2137.0,4650.0,0.92774566474,9201050.0,673.773432923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd5,12733.0,5362.0,3843.0,2115.0,1413.0,5963.0,7679.0,9454.0,5.0,1006.0,922.0,994.0,4169.0,2358.0,0.933367541416,7295022.0,771.633382695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo6,7030.0,3309.0,1482.0,1345.0,894.0,1329.0,6548.0,3752.0,11.0,484.0,814.0,605.0,831.0,1007.0,0.892471753206,3005929.0,801.153784648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_i,13393.0,4195.0,3181.0,3141.0,2876.0,7822.0,6703.0,21924.0,62.0,2326.0,3963.0,4415.0,6285.0,4873.0,0.922065404475,13222837.0,603.121556285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alc2,5638.0,2051.0,1830.0,1111.0,646.0,2919.0,2816.0,2373.0,1.0,96.0,283.0,261.0,873.0,859.0,0.983086312119,1610508.2,678.680235988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd6,12468.0,5254.0,3276.0,2159.0,1779.0,4789.0,8188.0,15448.0,2.0,645.0,1095.0,1921.0,9049.0,2736.0,0.960776758881,8702814.0,563.36185914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun2,1625.0,678.0,309.0,353.0,285.0,399.0,1368.0,3770.0,2.0,710.0,509.0,828.0,985.0,736.0,0.919637804188,2192366.0,581.529442971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fai3,727.0,240.0,234.0,159.0,94.0,118.0,651.0,1077.0,0.0,48.0,217.0,141.0,482.0,189.0,0.945383615085,701632.0,651.468895079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seb1,1926.0,510.0,576.0,454.0,386.0,1156.0,1025.0,4527.0,34.0,466.0,703.0,594.0,1842.0,888.0,0.883081155433,2358211.0,520.921360725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle3,3539.0,1163.0,1126.0,749.0,501.0,1609.0,1921.0,6130.0,8.0,420.0,842.0,940.0,2123.0,1797.0,1.00254957507,3554841.0,579.908809135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alc1,1207.0,367.0,370.0,289.0,181.0,804.0,480.0,1902.0,0.0,55.0,216.0,393.0,825.0,413.0,0.940031152648,1070075.0,562.605152471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dal1,7018.0,1511.0,1865.0,1781.0,1861.0,5105.0,2337.0,3646.0,10.0,329.0,577.0,873.0,1172.0,685.0,0.943026068261,1970888.0,540.561711465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alc3,2443.0,799.0,735.0,577.0,332.0,1774.0,773.0,1667.0,2.0,88.0,291.0,211.0,799.0,276.0,0.959167648214,1191747.0,714.905218956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo5,4884.0,3611.0,365.0,415.0,493.0,1473.0,3556.0,4778.0,0.0,1247.0,183.0,771.0,493.0,2084.0,0.971167230066,4320969.0,904.346797823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd4,5213.0,2029.0,1634.0,960.0,590.0,3339.0,2224.0,5499.0,2.0,127.0,488.0,495.0,2062.0,2325.0,0.937084307029,3293837.0,598.98836152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dub3,2295.0,338.0,442.0,606.0,909.0,1163.0,717.0,277.0,0.0,29.0,52.0,61.0,55.0,80.0,1.22074468085,187430.0,676.642599278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gil1,522.0,233.0,128.0,84.0,77.0,159.0,434.0,1696.0,13.0,198.0,320.0,169.0,502.0,494.0,0.880269814503,1169371.0,689.487617925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd3,21905.0,14696.0,3804.0,2080.0,1325.0,1594.0,18496.0,86965.0,103.0,6452.0,3011.0,20463.0,23775.0,33161.0,1.09034345445,42372892.0,487.240752027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dal2,1524.0,382.0,468.0,403.0,271.0,1220.0,309.0,1190.0,0.0,221.0,65.0,121.0,435.0,348.0,0.996729888816,1269293.0,1066.63277311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nap1,378.0,133.0,117.0,63.0,65.0,178.0,254.0,4911.0,38.0,404.0,720.0,778.0,1559.0,1412.0,0.875,3163214.0,644.107920994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun6,1626.0,806.0,264.0,270.0,286.0,297.0,1459.0,5439.0,2.0,1539.0,486.0,1826.0,718.0,868.0,0.925968109339,3688166.0,678.096341239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro5,4290.0,1760.0,1137.0,851.0,542.0,3625.0,1087.0,2668.0,12.0,613.0,641.0,298.0,437.0,667.0,0.910441426146,2538296.0,951.385307346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sjo11,182.0,35.0,38.0,65.0,44.0,16.0,180.0,4033.0,4.0,137.0,895.0,1138.0,1459.0,400.0,0.928571428571,2226145.0,551.982395239,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo11,13805.0,5506.0,3249.0,2463.0,2587.0,668.0,14063.0,20405.0,11.0,676.0,1185.0,3396.0,7003.0,8134.0,0.937139365963,10725508.84,525.631406028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sui1,1060.0,268.0,273.0,270.0,249.0,676.0,393.0,940.0,8.0,51.0,70.0,127.0,397.0,287.0,0.991580916745,675788.0,718.923404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oak2,187.0,39.0,62.0,49.0,37.0,208.0,0.0,544.0,3.0,27.0,86.0,118.0,175.0,135.0,0.899038461538,312941.0,575.259191176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcc1_a,1573.0,481.0,500.0,364.0,228.0,882.0,793.0,875.0,1.0,94.0,159.0,131.0,330.0,160.0,0.939104477612,681291.0,778.618285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ala2,1187.0,523.0,278.0,211.0,175.0,542.0,745.0,4910.0,1.0,461.0,331.0,757.0,1095.0,2265.0,0.9222999223,3513369.0,715.553767821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sro1,2202.0,829.0,657.0,446.0,270.0,1300.0,1175.0,9010.0,63.0,507.0,1578.0,1960.0,2434.0,2468.0,0.889696969697,5580908.0,619.412652608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alc4,1194.0,390.0,479.0,213.0,112.0,668.0,498.0,556.0,0.0,35.0,44.0,53.0,210.0,214.0,1.02401372213,447481.0,804.821942446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pet1,509.0,135.0,138.0,133.0,103.0,222.0,329.0,3236.0,11.0,483.0,566.0,501.0,722.0,953.0,0.923774954628,2282590.0,705.373918418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber1,333.0,106.0,104.0,73.0,50.0,36.0,328.0,1021.0,0.0,38.0,111.0,128.0,433.0,311.0,0.914835164835,619465.0,606.723800196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ric1_a,7748.0,4981.0,1472.0,841.0,454.0,2220.0,5860.0,6651.0,10.0,627.0,484.0,662.0,1983.0,2885.0,0.958910891089,3713984.0,558.409863178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vac1,113.0,26.0,31.0,24.0,32.0,98.0,37.0,2984.0,4.0,75.0,261.0,470.0,1572.0,602.0,0.837037037037,1832214.0,614.012734584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sun1,982.0,206.0,253.0,252.0,271.0,357.0,696.0,3804.0,4.0,1342.0,205.0,1245.0,520.0,488.0,0.93257359924,2647208.0,695.901156677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
epa1,844.0,232.0,225.0,206.0,181.0,708.0,191.0,882.0,6.0,213.0,103.0,216.0,201.0,143.0,0.938820912125,722373.0,819.017006803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elc1_b,663.0,308.0,165.0,112.0,78.0,82.0,602.0,2148.0,2.0,74.0,540.0,314.0,790.0,428.0,0.969298245614,1283748.0,597.648044693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo2,560.0,268.0,101.0,90.0,101.0,87.0,501.0,6710.0,3.0,106.0,394.0,880.0,4151.0,1176.0,0.952380952381,3125177.4,465.74923994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw3,387.0,263.0,44.0,33.0,47.0,4.0,427.0,2589.0,0.0,134.0,673.0,455.0,652.0,675.0,0.897911832947,2341988.0,904.59173426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val1,336.0,220.0,60.0,36.0,20.0,2.0,330.0,1438.0,0.0,144.0,105.0,103.0,358.0,728.0,1.01204819277,903729.0,628.462447844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwc3,319.0,186.0,54.0,36.0,43.0,79.0,247.0,2361.0,7.0,217.0,602.0,350.0,711.0,474.0,0.978527607362,1764257.0,747.249894113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
win1,1059.0,268.0,266.0,262.0,263.0,504.0,736.0,957.0,11.0,115.0,160.0,156.0,185.0,330.0,0.854032258065,540980.0,565.287356322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ant2,1344.0,514.0,433.0,254.0,143.0,868.0,648.0,1805.0,0.0,142.0,425.0,225.0,484.0,529.0,0.88654353562,1757678.0,973.782825485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liv2,11.0,2.0,0.0,4.0,5.0,4.0,0.0,13576.0,125.0,2929.0,457.0,5738.0,1087.0,3240.0,0.0,12413365.0,914.361004714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eme1,3206.0,1465.0,768.0,556.0,417.0,104.0,1887.0,15236.0,6.0,2205.0,1631.0,4016.0,4168.0,3210.0,1.61024610748,10276862.0,674.511814124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvw1,1226.0,724.0,179.0,155.0,168.0,360.0,896.0,1281.0,1.0,632.0,97.0,237.0,114.0,200.0,0.976114649682,739250.0,577.088212334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbr1,3635.0,918.0,1136.0,946.0,635.0,2223.0,1658.0,10412.0,25.0,804.0,2524.0,1979.0,3077.0,2003.0,0.936614274671,5670914.0,544.651747983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cam1,883.0,362.0,214.0,191.0,116.0,206.0,722.0,5266.0,8.0,721.0,598.0,1459.0,1147.0,1333.0,0.95150862069,3001303.0,569.939802507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mco1,1641.0,762.0,349.0,256.0,274.0,715.0,972.0,573.0,1.0,13.0,83.0,145.0,227.0,104.0,0.972732661529,313265.0,546.710296684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo5,6319.0,3946.0,952.0,618.0,803.0,1.0,6790.0,5518.0,19.0,663.0,155.0,1765.0,1893.0,1023.0,0.93049624503,6720393.0,1217.90376948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roh2,1211.0,417.0,389.0,247.0,158.0,158.0,1185.0,4475.0,10.0,382.0,639.0,1403.0,975.0,1066.0,0.901712583768,2636891.0,589.249385475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd2,1926.0,1130.0,453.0,219.0,124.0,1079.0,885.0,15744.0,30.0,3460.0,864.0,3181.0,4134.0,4075.0,0.980651731161,12642497.0,803.004128557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber2,3556.0,2151.0,642.0,434.0,329.0,84.0,3745.0,14044.0,2.0,253.0,710.0,2972.0,6046.0,4061.0,0.928702010969,7370809.0,524.836869838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ala1,4218.0,3369.0,417.0,262.0,170.0,751.0,3568.0,990.0,0.0,113.0,56.0,257.0,405.0,159.0,0.976614957166,3248781.0,3281.5969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle2,825.0,269.0,265.0,189.0,102.0,41.0,785.0,1673.0,4.0,140.0,286.0,260.0,540.0,443.0,0.998789346247,985100.0,588.822474597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay3_b,2022.0,1280.0,295.0,230.0,217.0,66.0,1603.0,505.0,0.0,24.0,101.0,88.0,204.0,88.0,1.21150389455,478517.0,947.558415842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pin2,61.0,19.0,19.0,14.0,9.0,41.0,25.0,2326.0,1.0,216.0,639.0,382.0,742.0,346.0,0.924242424242,1440831.0,619.445829751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay4,1054.0,292.0,337.0,257.0,168.0,343.0,725.0,2042.0,0.0,120.0,386.0,420.0,624.0,492.0,0.986891385768,1581816.0,774.640548482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay2,1840.0,520.0,586.0,417.0,317.0,299.0,1609.0,4437.0,1.0,232.0,492.0,1008.0,1391.0,1313.0,0.964360587002,2670150.0,601.791751183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liv3,271.0,34.0,67.0,69.0,101.0,170.0,0.0,5985.0,79.0,1379.0,739.0,1232.0,1056.0,1500.0,1.59411764706,4523068.0,755.734001671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ber6,500.0,232.0,116.0,73.0,79.0,11.0,526.0,2381.0,4.0,125.0,223.0,300.0,869.0,860.0,0.931098696462,1668324.0,700.682066359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wcc1_c,646.0,172.0,227.0,145.0,102.0,10.0,681.0,1523.0,2.0,166.0,266.0,314.0,446.0,329.0,0.93487698987,1222474.0,802.674983585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_b,2654.0,832.0,525.0,560.0,737.0,422.0,2361.0,10404.0,13.0,2847.0,1113.0,2103.0,3109.0,1219.0,0.95364714337,5676586.0,545.615724721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccc3_a,851.0,276.0,254.0,195.0,126.0,366.0,541.0,644.0,0.0,149.0,76.0,120.0,150.0,149.0,0.938257993385,489722.0,760.437888199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ori1,293.0,82.0,54.0,44.0,113.0,0.0,298.0,2918.0,16.0,133.0,211.0,1053.0,995.0,510.0,0.0,1249261.0,428.122344071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ccg1_c,4417.0,1079.0,1087.0,1124.0,1127.0,2429.0,2287.0,6871.0,16.0,656.0,842.0,1023.0,3221.0,1113.0,0.936598812553,3695537.0,537.845582885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssf1,996.0,255.0,292.0,229.0,220.0,604.0,463.0,1925.0,3.0,251.0,270.0,392.0,564.0,445.0,0.933458294283,1235578.0,641.858701299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
