zone_id,SD,ZONE,COUNTY,AGREMPN,FPSEMPN,HEREMPN,RETEMPN,TOTEMP,MWTEMPN,OTHEMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,SHPOP62P,TOTHH,GQPOP,MFDU,SFDU,CIACRE_UNWEIGHTED,RESACRE_UNWEIGHTED,CIACRE,RESACRE,TOTACRE,HHPOP,TOTPOP,EMPRES,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P
11,1,11,1,1.0,1401.0,2637.0,2508.0,9249,269.0,2433.0,1354.0,648.0,390.0,209.0,0.148,2601.0,156,2923.0,10.0,32.7528946018,14.8537347597,38.0,12.5886183674,81.0,4480,4636,2307,132.0,409.0,2023.0,1628.0,444.0
12,1,12,1,18.0,3874.0,4993.0,616.0,13666,356.0,3809.0,273.0,273.0,137.0,117.0,0.09,800.0,9,984.0,0.0,28.6096281929,7.59070568848,16.0,1.0,53.3,1207,1216,796,9.0,15.0,721.0,414.0,57.0
13,1,13,1,5.0,10999.0,2542.0,881.0,15969,247.0,1295.0,1.0,1.0,2.0,4.0,0.09,8.0,9,8.0,0.0,12.7835204946,2.15097801455,19.3762501755,1.0,26.5,12,21,12,0.0,0.0,13.0,7.0,1.0
14,1,14,1,16.0,15534.0,2928.0,256.0,25577,2844.0,3999.0,58.0,94.0,74.0,92.0,0.09,318.0,6,422.0,0.0,15.8193863289,2.17097505569,26.0,1.0,30.6,482,488,311,5.0,6.0,288.0,166.0,23.0
15,1,15,1,8.0,7674.0,2246.0,172.0,13049,619.0,2330.0,58.0,72.0,56.0,98.0,0.09,284.0,45,319.0,0.0,10.4022482661,4.90677927723,14.0,3.0,28.5,430,475,294,4.0,6.0,281.0,162.0,22.0
16,1,16,1,70.0,6744.0,5105.0,3411.0,19528,461.0,3737.0,689.0,523.0,472.0,648.0,0.076,2332.0,122,2644.0,15.0,39.1104008632,23.1974392569,72.6036718319,6.76418996297,123.4,3838,3960,2703,84.0,107.0,2575.0,1034.0,160.0
17,1,17,1,5.0,2556.0,1260.0,348.0,8211,255.0,3787.0,1209.0,748.0,877.0,1364.0,0.076,4198.0,394,4525.0,25.0,32.5964101502,42.2251711533,36.0,23.1724159108,152.3,6905,7299,4914,155.0,198.0,4745.0,1906.0,295.0
18,1,18,1,22.0,1617.0,957.0,385.0,5790,471.0,2338.0,184.0,249.0,219.0,277.0,0.056,929.0,344,1087.0,56.0,36.6335240821,21.0007725946,50.0,2.09940815624,107.3,1532,1876,1039,32.0,124.0,1264.0,404.0,52.0
19,1,19,1,3.0,1908.0,803.0,1085.0,9061,1032.0,4230.0,104.0,94.0,79.0,151.0,0.056,428.0,209,449.0,22.0,59.0695151876,16.870851353,74.0,9.00000000003,125.4,704,913,490,16.0,60.0,615.0,197.0,25.0
20,1,20,1,2.0,639.0,999.0,279.0,3141,416.0,806.0,827.0,418.0,197.0,169.0,0.394,1611.0,326,1687.0,97.0,36.677344751,26.6928084698,35.0,12.0285195906,98.3,2687,3013,1211,67.0,171.0,1028.0,744.0,1003.0
21,1,21,1,3.0,1819.0,1766.0,428.0,6232,231.0,1985.0,2266.0,567.0,279.0,273.0,0.394,3385.0,388,3497.0,117.0,28.6547927012,22.1999491127,44.0,15.055269201,78.9,5649,6037,2407,134.0,343.0,2059.0,1492.0,2009.0
22,1,22,1,6.0,10838.0,4130.0,353.0,16943,465.0,1151.0,277.0,343.0,243.0,360.0,0.317,1223.0,18,1291.0,98.0,26.3225488575,16.6162143641,46.0,9.0,87.7,1951,1969,1031,31.0,41.0,543.0,880.0,474.0
23,1,23,1,3.0,4126.0,1587.0,274.0,9311,1535.0,1786.0,127.0,136.0,102.0,157.0,0.317,522.0,6,553.0,43.0,49.0666215131,9.80014278705,20.0,4.0,90.8,832,838,438,13.0,17.0,231.0,375.0,202.0
24,1,24,1,12.0,7905.0,2191.0,226.0,14029,665.0,3030.0,360.0,139.0,59.0,44.0,0.369,602.0,7,668.0,0.0,14.0381323551,9.14630259319,20.403578318,2.0,39.0,969,976,312,32.0,47.0,216.0,395.0,286.0
25,1,25,1,0.0,278.0,662.0,324.0,1552,83.0,205.0,881.0,396.0,134.0,115.0,0.41,1526.0,6,1553.0,130.0,2.92836745836,11.0563241036,4.0,4.0,21.0,3355,3361,1073,118.0,429.0,667.0,994.0,1153.0
26,1,26,1,3.0,2023.0,775.0,152.0,3329,100.0,276.0,358.0,207.0,107.0,46.0,0.349,718.0,13,793.0,7.0,3.62406482228,5.49789568607,5.0,2.0,13.0,1549,1562,593,51.0,175.0,414.0,478.0,444.0
27,1,27,1,0.0,164.0,857.0,138.0,1522,37.0,326.0,749.0,365.0,181.0,181.0,0.369,1476.0,0,1540.0,68.0,5.00569833245,11.4440215327,6.0,8.0,26.0,3062,3062,1267,100.0,347.0,781.0,906.0,928.0
28,1,28,1,0.0,235.0,176.0,13.0,563,14.0,125.0,484.0,545.0,395.0,637.0,0.269,2061.0,2,2331.0,0.0,7.55836048091,20.4952438485,5.0,20.0,44.0,3673,3675,2200,122.0,178.0,1467.0,1143.0,765.0
29,1,29,1,1.0,249.0,2504.0,33.0,2958,9.0,162.0,1051.0,1028.0,680.0,523.0,0.184,3282.0,329,3692.0,0.0,6.07797124687,19.1817467215,4.0,15.0,37.0,5000,5329,2961,109.0,228.0,2748.0,1535.0,709.0
30,1,30,1,0.0,230.0,846.0,118.0,2041,59.0,788.0,1683.0,1281.0,618.0,398.0,0.139,3980.0,529,4539.0,0.0,9.18419620514,19.0436647601,10.0,14.0,46.0,6741,7270,3626,325.0,663.0,3681.0,1905.0,696.0
31,1,31,1,0.0,821.0,1048.0,76.0,2134,44.0,145.0,1259.0,767.0,362.0,269.0,0.171,2657.0,81,2928.0,10.0,4.50024902797,14.6094963072,9.0,8.53555266536,32.0,3949,4030,2169,132.0,250.0,2093.0,1052.0,503.0
32,1,32,1,0.0,461.0,1634.0,215.0,2717,76.0,331.0,1148.0,993.0,460.0,435.0,0.212,3036.0,23,3268.0,120.0,10.5632935717,28.0543848166,13.0,21.0,58.0,5122,5145,3263,122.0,369.0,2435.0,1393.0,826.0
33,1,33,1,0.0,265.0,644.0,201.0,1967,138.0,719.0,953.0,775.0,468.0,472.0,0.206,2668.0,10,2746.0,127.0,6.53798767115,31.0415181776,9.0,23.7616106732,59.0,5235,5245,3011,157.0,419.0,2456.0,1398.0,815.0
34,1,34,1,0.0,115.0,267.0,189.0,669,29.0,69.0,765.0,702.0,547.0,768.0,0.22,2782.0,1,2910.0,0.0,2.77119176329,36.2870287908,4.0,29.0,60.0,4611,4612,2906,105.0,174.0,2411.0,1138.0,784.0
35,1,35,1,0.0,118.0,107.0,22.0,312,28.0,37.0,635.0,711.0,427.0,623.0,0.236,2396.0,0,2608.0,111.0,1.90966431542,34.4371292717,2.0,30.0,58.0,4730,4730,2646,166.0,437.0,1958.0,1310.0,859.0
36,1,36,1,0.0,338.0,990.0,272.0,2602,105.0,897.0,1391.0,697.0,324.0,326.0,0.38,2738.0,0,2960.0,65.0,6.41343733599,21.2836735949,7.0,14.0,47.0,5557,5557,1929,194.0,526.0,1452.0,1634.0,1751.0
37,1,37,1,0.0,1120.0,958.0,156.0,2753,211.0,308.0,751.0,636.0,401.0,297.0,0.223,2085.0,1,2229.0,57.0,6.88768784477,20.8518304083,8.0,12.0,43.0,4059,4060,2203,138.0,396.0,1574.0,1276.0,676.0
38,1,38,1,0.0,849.0,315.0,280.0,2183,70.0,669.0,631.0,690.0,628.0,633.0,0.201,2582.0,14,2837.0,47.0,10.4802789679,40.6083740064,6.0,37.0,83.0,4758,4772,2956,182.0,307.0,2084.0,1504.0,695.0
39,1,39,1,0.0,86.0,71.0,50.0,289,6.0,76.0,549.0,588.0,486.0,515.0,0.238,2138.0,0,2190.0,150.0,5.31625914073,36.0280685762,6.0,31.0,67.0,4098,4098,2179,161.0,286.0,1728.0,1174.0,749.0
40,1,40,1,3.0,400.0,1710.0,1074.0,5056,1390.0,479.0,732.0,736.0,537.0,867.0,0.217,2872.0,5,2969.0,0.0,38.0579360684,50.2343221898,28.0,43.0,128.0,4710,4715,2872,131.0,145.0,2317.0,1355.0,767.0
41,1,41,1,2.0,2829.0,5704.0,870.0,11584,1053.0,1126.0,855.0,496.0,397.0,397.0,0.237,2145.0,14,2156.0,111.0,88.6053794817,36.5030893952,90.0,20.0,183.0,3855,3869,1958,100.0,267.0,1777.0,1010.0,715.0
42,1,42,1,0.0,95.0,199.0,13.0,1257,61.0,889.0,803.0,167.0,170.0,279.0,0.019,1419.0,699,1322.0,144.0,169.951741752,35.4620476833,484.0,116.324318948,628.0,4759,5458,2567,203.0,768.0,3883.0,571.0,33.0
43,2,43,1,2.0,275.0,828.0,298.0,2251,60.0,788.0,679.0,861.0,711.0,1256.0,0.184,3507.0,16,3156.0,408.0,106.070562081,62.4872401968,5.00000000048,57.0,199.0,5734,5750,3589,212.0,170.0,3285.0,1277.0,806.0
44,2,44,1,0.0,492.0,819.0,83.0,1533,39.0,100.0,823.0,1105.0,845.0,1044.0,0.176,3817.0,81,3713.0,198.0,26.2734167739,61.496489613,14.0,56.0,136.0,6282,6363,4181,144.0,188.0,3860.0,1314.0,857.0
45,2,45,1,1.0,754.0,1006.0,432.0,3638,138.0,1307.0,513.0,609.0,511.0,1018.0,0.162,2651.0,0,2578.0,127.0,6.76859063683,54.4961241194,15.0,40.1928569464,93.0,4487,4487,3038,147.0,155.0,2525.0,1135.0,525.0
46,2,46,1,1.0,377.0,703.0,86.0,1513,45.0,301.0,1102.0,1077.0,864.0,1267.0,0.181,4310.0,109,4366.0,79.0,15.9911555682,53.29153123,8.0,42.0,102.0,6924,7033,4509,181.0,265.0,3762.0,1896.0,929.0
47,2,47,1,1.0,420.0,3564.0,297.0,5316,81.0,953.0,373.0,438.0,325.0,687.0,0.184,1823.0,30,1839.0,18.0,9.18980407481,29.3382281283,11.0,24.0,56.0,2861,2891,1741,110.0,106.0,1449.0,841.0,385.0
48,2,48,1,5.0,169.0,492.0,90.0,870,22.0,92.0,453.0,551.0,424.0,713.0,0.147,2141.0,44,1996.0,184.0,2.5066155186,45.8963585339,4.0,40.0,88.0,3878,3922,2501,168.0,203.0,2087.0,1064.0,400.0
49,2,49,1,12.0,274.0,339.0,34.0,768,7.0,102.0,363.0,473.0,411.0,1298.0,0.186,2545.0,28,2162.0,428.0,5.18552337359,83.4711390751,6.0,76.0,135.0,4694,4722,2913,252.0,380.0,1922.0,1548.0,620.0
50,2,50,1,1.0,358.0,1189.0,290.0,2737,75.0,824.0,365.0,515.0,466.0,1241.0,0.192,2587.0,3,2297.0,332.0,11.2516213258,67.439097739,12.0,59.0,121.0,4530,4533,3018,210.0,255.0,2228.0,1192.0,648.0
51,2,51,1,2.0,171.0,104.0,28.0,387,8.0,74.0,421.0,553.0,443.0,817.0,0.178,2234.0,10,2035.0,243.0,18.7828977538,48.8377220918,15.0,46.0,107.0,3739,3749,2343,184.0,130.0,2084.0,850.0,501.0
52,2,52,1,7.0,731.0,455.0,15.0,2545,295.0,1042.0,141.0,228.0,227.0,311.0,0.022,907.0,9,842.0,110.0,0.0,1507.42949434,280.0,57.0,1491.0,2659,2668,1575,222.0,317.0,1806.0,300.0,23.0
53,2,53,1,27.0,128.0,1412.0,37.0,3877,19.0,2254.0,19.0,10.0,12.0,8.0,0.043,49.0,125,50.0,0.0,1026.53839522,0.164392683082,13.0,5.0,1097.0,64,189,60,2.0,5.0,131.0,49.0,2.0
54,2,54,1,0.0,163.0,415.0,240.0,900,16.0,66.0,662.0,759.0,685.0,633.0,0.225,2739.0,78,1628.0,1265.0,9.18323893722,104.504908879,4.0,105.0,257.0,6539,6617,3579,266.0,767.0,2476.0,1984.0,1124.0
55,2,55,1,3.0,71.0,46.0,52.0,718,4.0,542.0,393.0,476.0,352.0,329.0,0.215,1550.0,0,811.0,820.0,0.971661668212,59.1287569376,1.0,58.0,97.0,3664,3664,1820,181.0,428.0,1324.0,1145.0,586.0
56,2,56,1,0.0,16.0,209.0,13.0,531,4.0,289.0,21.0,13.0,7.0,23.0,0.452,64.0,190,53.0,15.0,255.949248569,2.04015354754,157.0,2.0,250.0,134,324,191,6.0,20.0,73.0,101.0,124.0
57,2,57,1,5.0,112.0,145.0,7.0,297,6.0,22.0,106.0,118.0,139.0,587.0,0.235,950.0,0,271.0,737.0,7.98907065824,83.5119936242,3.0,80.0,137.0,2437,2437,1289,199.0,373.0,598.0,841.0,426.0
58,2,58,1,0.0,88.0,385.0,224.0,816,14.0,105.0,726.0,695.0,573.0,479.0,0.206,2473.0,30,2233.0,343.0,8.96665389266,58.9890481206,11.0,54.0,104.0,5613,5643,3018,221.0,698.0,2256.0,1601.0,867.0
59,2,59,1,0.0,150.0,521.0,35.0,958,20.0,232.0,789.0,1001.0,765.0,677.0,0.225,3232.0,76,1907.0,1479.0,20.0581395107,117.386446285,21.0,110.0,200.0,7894,7970,4254,337.0,965.0,2937.0,2376.0,1355.0
60,2,60,1,3.0,33.0,81.0,10.0,173,15.0,31.0,396.0,490.0,335.0,357.0,0.222,1578.0,1,945.0,722.0,3.14177835944,56.0699978368,2.0,55.0,87.0,3913,3914,2118,186.0,458.0,1528.0,1079.0,663.0
61,2,61,1,0.0,64.0,279.0,51.0,956,6.0,556.0,576.0,591.0,413.0,347.0,0.228,1927.0,3,1556.0,463.0,2.11498757073,57.1440327883,4.0,54.0,90.0,4502,4505,2343,200.0,542.0,1768.0,1205.0,790.0
62,2,62,1,1.0,244.0,502.0,169.0,1267,46.0,305.0,822.0,958.0,746.0,744.0,0.195,3270.0,7,2896.0,507.0,9.61477118366,89.716256884,11.0,80.0,158.0,7387,7394,4023,373.0,839.0,2980.0,2144.0,1058.0
63,2,63,1,0.0,175.0,354.0,78.0,749,24.0,118.0,516.0,651.0,538.0,533.0,0.209,2238.0,7,1603.0,735.0,4.80870896051,75.9460072673,5.0,71.0,129.0,5328,5335,2873,269.0,612.0,2070.0,1554.0,830.0
64,2,64,1,0.0,230.0,252.0,154.0,1353,35.0,682.0,788.0,862.0,526.0,695.0,0.199,2871.0,10,2273.0,707.0,6.63358521072,85.2460184039,6.0,80.0,146.0,6840,6850,3568,303.0,848.0,2831.0,1846.0,1022.0
65,2,65,1,0.0,330.0,524.0,254.0,1433,64.0,261.0,548.0,775.0,460.0,675.0,0.179,2458.0,26,2178.0,381.0,24.5611620572,63.128210681,14.0,56.0,136.0,5442,5468,2987,308.0,568.0,2393.0,1486.0,713.0
66,2,66,1,0.0,167.0,673.0,252.0,1334,116.0,126.0,551.0,545.0,415.0,449.0,0.192,1960.0,82,1689.0,333.0,11.1770619008,56.8692644778,15.0,49.0,105.0,4249,4331,2346,191.0,477.0,1888.0,1156.0,619.0
67,2,67,1,0.0,102.0,59.0,62.0,279,12.0,44.0,582.0,696.0,457.0,474.0,0.174,2209.0,9,1791.0,499.0,5.11890363424,56.3756375994,7.0736397593,53.0,96.0,5166,5175,2867,233.0,595.0,2314.0,1377.0,656.0
68,2,68,1,0.0,72.0,298.0,43.0,520,25.0,82.0,353.0,381.0,255.0,381.0,0.164,1370.0,11,1133.0,267.0,8.60581084163,36.6586165033,4.0,34.0,72.0,2952,2963,1744,109.0,238.0,1535.0,726.0,355.0
69,2,69,1,2.0,339.0,3896.0,504.0,5265,44.0,480.0,700.0,723.0,621.0,634.0,0.134,2678.0,2412,2101.0,686.0,43.5615366707,95.7385349108,46.0,97.0641168391,208.0,5683,8095,4193,240.0,1493.0,4125.0,1434.0,803.0
70,2,70,1,3.0,670.0,1655.0,533.0,4375,137.0,1377.0,680.0,801.0,631.0,868.0,0.186,2980.0,9,2583.0,480.0,28.9962394272,90.5636253621,29.0,82.0,182.0,5939,5948,3627,293.0,479.0,2853.0,1495.0,828.0
71,2,71,1,15.0,370.0,1509.0,182.0,2453,54.0,323.0,311.0,268.0,331.0,1169.0,0.208,2079.0,255,1498.0,592.0,7.75871611881,85.6565490136,11.0,72.0,145.0,4418,4673,2630,269.0,531.0,1722.0,1437.0,714.0
72,2,72,1,0.0,212.0,987.0,49.0,1485,40.0,197.0,265.0,267.0,230.0,285.0,0.232,1047.0,146,844.0,227.0,8.96384525953,28.3525170502,13.0,21.0694459618,59.0,2089,2235,1439,60.0,115.0,1110.0,546.0,404.0
73,2,73,1,0.0,237.0,977.0,169.0,2496,770.0,343.0,964.0,587.0,459.0,552.0,0.255,2562.0,90,2373.0,251.0,6.8301934198,37.5658671429,9.0,32.0,69.0,4087,4177,2447,91.0,151.0,2015.0,1080.0,840.0
74,2,74,1,0.0,529.0,2895.0,294.0,4047,59.0,270.0,846.0,633.0,405.0,443.0,0.397,2327.0,149,2313.0,128.0,22.7770730042,29.7242813185,24.0,17.0,84.0,3744,3893,1485,120.0,262.0,1439.0,745.0,1327.0
75,2,75,1,1.0,995.0,877.0,484.0,3511,79.0,1075.0,447.0,479.0,396.0,439.0,0.357,1761.0,138,1904.0,0.0,12.2500677897,13.0833029008,13.0,10.0,44.0,2527,2665,1365,45.0,68.0,1136.0,621.0,795.0
76,2,76,1,4.0,649.0,907.0,157.0,4861,82.0,3062.0,620.0,447.0,381.0,295.0,0.252,1743.0,12,1940.0,7.0,6.60224929279,13.6084263562,13.0,7.37879213579,41.0,2639,2651,1319,52.0,87.0,1208.0,788.0,516.0
77,2,77,1,0.0,220.0,786.0,102.0,1465,61.0,296.0,884.0,674.0,395.0,336.0,0.243,2289.0,85,2330.0,83.0,19.8542789089,28.8835942219,25.0,15.0,69.0,4309,4394,2078,187.0,430.0,1860.0,1075.0,842.0
78,2,78,1,0.0,179.0,285.0,23.0,1962,12.0,1463.0,2320.0,395.0,158.0,143.0,0.309,3016.0,11,2550.0,323.0,19.0771524753,41.9396153059,9.0,22.0,91.0,5908,5919,1963,310.0,855.0,1913.0,1340.0,1501.0
79,2,79,1,1.0,464.0,2825.0,126.0,4432,51.0,965.0,735.0,552.0,261.0,193.0,0.102,1741.0,39,1877.0,48.0,10.4703007588,24.0780003006,25.3802797577,9.60977154121,68.0,2755,2794,1778,70.0,222.0,1601.0,722.0,179.0
80,2,80,1,0.0,100.0,146.0,23.0,342,2.0,71.0,815.0,557.0,401.0,316.0,0.096,2089.0,80,1833.0,352.0,5.50491633114,33.6686745179,6.0,31.0,59.0,4334,4414,2505,193.0,476.0,2551.0,919.0,275.0
81,2,81,1,1.0,302.0,931.0,113.0,2210,62.0,801.0,1264.0,1054.0,739.0,618.0,0.09,3675.0,233,3628.0,346.0,15.1724197851,50.7690153579,21.0,39.3572340637,110.0,6735,6968,4583,205.0,477.0,4282.0,1618.0,386.0
82,2,82,1,1.0,230.0,902.0,356.0,2218,43.0,686.0,402.0,445.0,404.0,405.0,0.123,1656.0,17,1698.0,66.0,12.2126888434,35.2502763363,15.0,29.0,76.0,3055,3072,1983,66.0,96.0,1879.0,778.0,253.0
83,2,83,1,10.0,122.0,92.0,13.0,274,5.0,32.0,418.0,604.0,498.0,690.0,0.163,2210.0,0,1806.0,526.0,19.7046997582,64.051409526,2.0,60.0,119.0,3868,3868,2490,95.0,113.0,1837.0,1408.0,415.0
84,2,84,1,1.0,137.0,173.0,102.0,1367,31.0,923.0,447.0,626.0,580.0,667.0,0.078,2320.0,87,2288.0,160.0,6.78651359605,82.6294397943,4.0,42.0,117.0,4689,4776,3173,125.0,283.0,3067.0,1082.0,219.0
85,2,85,1,0.0,233.0,399.0,338.0,1710,35.0,705.0,559.0,578.0,441.0,296.0,0.146,1874.0,218,1875.0,76.0,21.0830736629,32.0100036576,11.0,26.0,77.0,3714,3932,2382,84.0,196.0,2511.0,709.0,432.0
86,2,86,1,0.0,316.0,681.0,51.0,1205,17.0,140.0,991.0,877.0,665.0,657.0,0.115,3190.0,164,3219.0,138.0,18.6495246777,61.0132045046,16.0,51.1857263767,125.0,6580,6744,3740,281.0,798.0,3510.0,1640.0,515.0
87,2,87,1,0.0,145.0,2277.0,54.0,2607,9.0,122.0,735.0,686.0,446.0,514.0,0.166,2381.0,346,2337.0,146.0,8.48418905489,52.5588853862,14.0,43.0,93.0,4851,5197,3079,176.0,265.0,2991.0,1120.0,645.0
88,2,88,1,0.0,183.0,632.0,484.0,1443,28.0,116.0,547.0,682.0,543.0,771.0,0.064,2543.0,71,2506.0,162.0,7.73930808813,47.7350812738,11.0,40.0,85.0,5168,5239,3791,158.0,211.0,3574.0,1116.0,180.0
89,2,89,1,0.0,212.0,473.0,141.0,1130,90.0,214.0,621.0,1010.0,822.0,1110.0,0.1,3563.0,108,3135.0,568.0,7.12549932858,96.1172550419,5.0,89.0,150.0,7245,7353,5005,313.0,496.0,4163.0,1930.0,451.0
90,3,90,1,3.0,207.0,1729.0,122.0,2444,34.0,349.0,497.0,634.0,453.0,494.0,0.095,2078.0,121,1927.0,230.0,9.2079033111,46.3023633852,9.0,42.0,86.0,4314,4435,2773,166.0,321.0,2646.0,1038.0,264.0
91,3,91,1,4.0,430.0,4709.0,69.0,6084,60.0,812.0,458.0,596.0,496.0,697.0,0.174,2247.0,358,1444.0,894.0,117.782531744,102.658286894,100.0,91.0,320.0,4607,4965,2563,320.0,450.0,2252.0,1313.0,630.0
92,3,92,1,1.0,295.0,6639.0,23.0,8238,49.0,1231.0,572.0,180.0,187.0,276.0,0.456,1215.0,891,145.0,876.0,111.809529683,85.9302075217,75.0000000003,83.0,283.0,2624,3515,1122,116.0,333.0,718.0,981.0,1367.0
93,3,93,1,0.0,194.0,153.0,45.0,471,16.0,63.0,765.0,1140.0,1141.0,1180.0,0.133,4226.0,1,3369.0,1012.0,12.4728825408,119.033395348,1.00000000004,109.0,227.0,7288,7289,4856,148.0,229.0,3898.0,2406.0,608.0
94,3,94,1,0.0,275.0,474.0,155.0,1037,16.0,117.0,268.0,353.0,330.0,385.0,0.134,1336.0,100,1149.0,248.0,4.80520350424,41.3610838755,5.0,36.0,68.0,2524,2624,1679,59.0,82.0,1374.0,890.0,219.0
95,3,95,1,1.0,237.0,306.0,50.0,1193,18.0,581.0,240.0,370.0,324.0,513.0,0.132,1447.0,15,897.0,608.0,3.76447130481,53.9325586242,3.0,51.0,86.0,2888,2903,1754,142.0,217.0,1358.0,944.0,242.0
96,3,96,1,0.0,95.0,83.0,25.0,259,4.0,52.0,179.0,295.0,278.0,441.0,0.123,1193.0,1,706.0,552.0,0.459228618249,48.0660200006,1.0,44.0,75.0,2541,2542,1601,139.0,205.0,1241.0,757.0,200.0
97,3,97,1,0.0,141.0,345.0,92.0,1196,33.0,585.0,338.0,401.0,342.0,542.0,0.122,1623.0,1,1322.0,448.0,4.57890065118,52.9126387386,5.0,47.0,84.0,3297,3298,2062,178.0,230.0,1685.0,945.0,260.0
98,3,98,1,2.0,283.0,258.0,146.0,755,13.0,53.0,397.0,495.0,433.0,564.0,0.122,1889.0,1,1536.0,501.0,3.95812497096,64.611721027,5.0,60.0,106.0,3938,3939,2281,188.0,282.0,2003.0,1159.0,307.0
99,3,99,1,0.0,120.0,484.0,91.0,843,42.0,106.0,523.0,666.0,405.0,389.0,0.114,1983.0,171,2124.0,18.0,5.13775520715,44.3223886957,4.0,38.0,72.0,4013,4184,2594,196.0,326.0,2351.0,992.0,319.0
100,3,100,1,0.0,256.0,1057.0,278.0,2066,63.0,412.0,524.0,492.0,377.0,298.0,0.129,1691.0,66,1811.0,88.0,13.8149071459,35.623516538,19.0,27.0,80.0,4214,4280,2561,257.0,586.0,2128.0,918.0,391.0
101,3,101,1,2.0,402.0,961.0,341.0,2167,89.0,372.0,839.0,742.0,497.0,369.0,0.122,2447.0,132,2489.0,229.0,13.1786660339,43.1246203187,19.0,33.0,87.0,6253,6385,3739,416.0,989.0,3173.0,1246.0,561.0
102,3,102,1,0.0,138.0,287.0,50.0,847,65.0,307.0,593.0,815.0,707.0,541.0,0.123,2656.0,45,2743.0,171.0,5.76668528218,53.0619794998,3.0,45.2301672737,81.0,5050,5095,3403,161.0,345.0,2936.0,1224.0,429.0
103,3,103,1,0.0,195.0,425.0,126.0,883,19.0,118.0,570.0,634.0,639.0,765.0,0.131,2608.0,7,2153.0,534.0,13.2061394588,74.3728333945,8.0,67.0,137.0,4768,4775,3250,126.0,159.0,2681.0,1398.0,411.0
104,3,104,1,5.0,143.0,741.0,197.0,1389,16.0,287.0,503.0,465.0,391.0,435.0,0.111,1794.0,24,1910.0,59.0,12.5448434459,31.0382522082,13.0,24.7969544511,68.0,3277,3301,2255,60.0,136.0,1962.0,914.0,229.0
105,3,105,1,0.0,222.0,545.0,115.0,1122,41.0,199.0,1094.0,872.0,622.0,530.0,0.142,3118.0,89,3244.0,145.0,6.29191585153,47.5418070483,10.0,34.0,80.0,6019,6108,3461,237.0,576.0,3213.0,1465.0,617.0
