pda,tothh,hhincq1,hhincq2,hhincq3,hhincq4,sfdu,mfdu,totemp,agrempn,mwtempn,retempn,fpsempn,herempn,othempn,occupancy_rate,non_residential_sqft,sq_ft_per_employee,deed_restricted_units,inclusionary_units,subsidized_units,inclusionary_revenue_reduction,inclusionary_revenue_reduction_per_unit,total_subsidy,subsidy_per_unit
ben2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
okd1_b,7518.0,3107.0,2134.0,1353.0,924.0,4941.0,2764.0,2337.0,6.0,273.0,462.0,153.0,810.0,633.0,0.975730045425,1355596.18124,580.058271819,20.0,20.0,0.0,6034248.36157,301712.418079,0.0,0.0
sro2,6716.0,2998.0,1212.0,1157.0,1349.0,2499.0,4565.0,16844.0,53.0,1341.0,2380.0,2352.0,6725.0,3993.0,0.95073612684,8846430.0,525.197696509,206.0,206.0,0.0,57072698.7263,277051.935565,0.0,0.0
okd1_a,9451.0,4275.0,2051.0,1668.0,1457.0,1178.0,8463.0,9722.0,3.0,1302.0,955.0,950.0,3916.0,2596.0,0.980292500778,7998618.77545,822.733879392,222.0,222.0,0.0,96225314.3619,433447.361991,0.0,0.0
mvw2,8776.0,4656.0,1297.0,1328.0,1495.0,1610.0,7282.0,8062.0,3.0,361.0,510.0,2275.0,3104.0,1809.0,0.986954565902,3303481.82498,409.75959129,232.0,232.0,0.0,111557587.316,480851.669465,0.0,0.0
sjo3,33059.0,17769.0,4588.0,4872.0,5830.0,2664.0,31223.0,121651.0,309.0,42331.0,2865.0,33146.0,19581.0,23419.0,0.975565851211,65425530.2748,537.813337127,1300.0,1300.0,0.0,611718272.117,470552.517013,0.0,0.0
sar1,2428.0,1754.0,121.0,179.0,374.0,1557.0,907.0,10292.0,156.0,907.0,877.0,2857.0,1901.0,3594.0,0.98538961039,7495270.0,728.261756704,176.0,176.0,0.0,208355833.318,1183839.96203,0.0,0.0
okd5,18072.0,8680.0,4111.0,2834.0,2447.0,5836.0,12297.0,10710.0,4.0,1032.0,1146.0,1156.0,4415.0,2957.0,0.996635967573,7385560.05537,689.594776412,525.0,525.0,0.0,181525214.166,345762.312697,0.0,0.0
sjo6,7554.0,1914.0,1636.0,1901.0,2103.0,1339.0,6548.0,3974.0,12.0,549.0,873.0,556.0,929.0,1055.0,0.957778623051,3005929.0,756.398842476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vta1_i,20050.0,8520.0,3244.0,3891.0,4395.0,9239.0,11483.0,24587.0,59.0,2535.0,5064.0,4203.0,7373.0,5353.0,0.967570697809,12762436.2722,519.072529067,617.0,617.0,0.0,150368793.065,243709.551159,0.0,0.0
alc2,6648.0,2358.0,1993.0,1341.0,956.0,2975.0,3636.0,2753.0,1.0,143.0,397.0,322.0,960.0,930.0,1.00559673272,1658102.31234,602.289252576,8.0,8.0,0.0,4212635.04137,526579.380171,0.0,0.0
okd6,14371.0,5060.0,3735.0,2896.0,2680.0,4649.0,9863.0,19879.0,2.0,759.0,1399.0,2910.0,10675.0,4134.0,0.990283902977,9670616.67458,486.474001438,96.0,96.0,0.0,44934135.939,468063.916032,0.0,0.0
sun2,5309.0,3944.0,410.0,416.0,539.0,393.0,4978.0,3628.0,1.0,568.0,405.0,767.0,1071.0,816.0,0.988456525787,1713211.0,472.219128997,447.0,447.0,0.0,67835659.7996,151757.628187,0.0,0.0
fai3,994.0,401.0,228.0,155.0,210.0,165.0,833.0,939.0,0.0,36.0,215.0,106.0,404.0,178.0,0.995991983968,611297.0,651.008519702,22.0,22.0,0.0,12074616.1763,548846.189833,0.0,0.0
seb1,3224.0,1552.0,477.0,528.0,667.0,1209.0,2209.0,4708.0,33.0,468.0,765.0,610.0,1913.0,919.0,0.943241661791,2233138.31178,474.328443453,108.0,108.0,0.0,57358754.4914,531099.578624,0.0,0.0
sle3,4206.0,1351.0,1152.0,898.0,805.0,1573.0,2488.0,7419.0,9.0,524.0,879.0,1194.0,2656.0,2157.0,1.03570549126,3437733.988,463.368916026,47.0,47.0,0.0,18638981.5485,396574.0755,0.0,0.0
alc1,1665.0,689.0,389.0,309.0,278.0,802.0,870.0,2170.0,0.0,66.0,281.0,380.0,935.0,508.0,0.995813397129,1039853.85229,479.195323636,31.0,31.0,0.0,10851876.831,350060.542935,0.0,0.0
dal1,8959.0,2401.0,2246.0,1958.0,2354.0,5104.0,4084.0,3715.0,6.0,273.0,537.0,806.0,1268.0,825.0,0.97507618633,1894074.34681,509.845046246,5.0,5.0,0.0,2117806.83849,423561.367697,0.0,0.0
alc3,2796.0,1017.0,769.0,552.0,458.0,1759.0,1054.0,1913.0,3.0,118.0,380.0,236.0,806.0,370.0,0.993956629932,1229487.08678,642.701038567,20.0,20.0,0.0,6342178.57675,317108.928838,0.0,0.0
sjo5,7504.0,4133.0,991.0,1114.0,1266.0,1449.0,6361.0,4616.0,0.0,1171.0,269.0,673.0,604.0,1899.0,0.960819462228,4042440.9289,875.745435203,304.0,304.0,0.0,97044925.8528,319226.729779,0.0,0.0
okd4,7024.0,3182.0,1783.0,1172.0,887.0,3269.0,3837.0,6628.0,2.0,176.0,656.0,705.0,2848.0,2241.0,0.988460455953,3318822.23558,500.727555157,150.0,150.0,0.0,42405190.6839,282701.271226,0.0,0.0
dub3,5454.0,3417.0,479.0,576.0,982.0,1139.0,3808.0,298.0,0.0,23.0,55.0,58.0,82.0,80.0,1.10248635537,185030.0,620.906040268,302.0,302.0,0.0,236220097.981,782185.754906,0.0,0.0
gil1,1496.0,852.0,157.0,191.0,296.0,196.0,1385.0,1752.0,13.0,188.0,354.0,169.0,518.0,510.0,0.94623655914,1105341.0,630.90239726,95.0,95.0,0.0,4430425.33704,46636.0561793,0.0,0.0
okd3,25722.0,12258.0,5163.0,4192.0,4109.0,1550.0,22319.0,99661.0,88.0,5628.0,2975.0,26498.0,33981.0,30491.0,1.07763207508,41757512.8652,418.995523476,480.0,480.0,0.0,201143787.172,419049.556609,0.0,0.0
dal2,1893.0,763.0,487.0,352.0,291.0,1216.0,677.0,1489.0,0.0,218.0,62.0,285.0,488.0,436.0,1.0,1269293.0,852.446608462,35.0,35.0,0.0,8834345.8062,252409.880177,0.0,0.0
nap1,464.0,127.0,119.0,93.0,125.0,211.0,279.0,5536.0,39.0,348.0,1113.0,742.0,1852.0,1442.0,0.94693877551,3128619.0,565.140715318,2.0,2.0,0.0,1023426.18707,511713.093536,0.0,0.0
sun6,2423.0,945.0,375.0,434.0,669.0,291.0,2214.0,6423.0,3.0,1501.0,581.0,1768.0,1202.0,1368.0,0.967265469062,3568072.0,555.514868442,70.0,70.0,0.0,22275614.2284,318223.060406,0.0,0.0
sro5,5972.0,2545.0,1155.0,1066.0,1206.0,3709.0,2551.0,2209.0,11.0,455.0,547.0,229.0,403.0,564.0,0.953993610224,2300175.5627,1041.27458701,142.0,142.0,0.0,33690222.938,237255.091112,0.0,0.0
sjo11,756.0,487.0,61.0,81.0,127.0,15.0,781.0,4657.0,5.0,257.0,1012.0,1027.0,1611.0,745.0,0.949748743719,2186405.0,469.487867726,57.0,57.0,0.0,11141138.9688,195458.578401,0.0,0.0
sfo11,15152.0,4535.0,3488.0,3075.0,4054.0,662.0,14822.0,22737.0,10.0,679.0,1052.0,5002.0,7856.0,8138.0,0.978558512012,10687512.2708,470.04935879,91.0,91.0,0.0,57212826.889,628712.383396,0.0,0.0
sui1,1152.0,261.0,292.0,264.0,335.0,676.0,422.0,954.0,8.0,43.0,133.0,112.0,402.0,256.0,1.04918032787,667856.0,700.05870021,2.0,2.0,0.0,1033382.2447,516691.122351,0.0,0.0
oak2,348.0,178.0,59.0,43.0,68.0,203.0,151.0,558.0,3.0,26.0,106.0,103.0,181.0,139.0,0.983050847458,315538.858925,565.48182603,13.0,13.0,0.0,3457822.19087,265986.322375,0.0,0.0
wcc1_a,1789.0,657.0,506.0,347.0,279.0,1034.0,797.0,952.0,1.0,91.0,181.0,123.0,323.0,233.0,0.97706171491,673651.0,707.616596639,14.0,14.0,0.0,10123487.2641,723106.233152,0.0,0.0
ala2,1405.0,520.0,340.0,269.0,276.0,553.0,885.0,5460.0,1.0,536.0,379.0,853.0,1363.0,2328.0,0.977051460362,3543193.36839,648.936514358,16.0,16.0,0.0,6550523.86393,409407.741495,0.0,0.0
sro1,2721.0,924.0,600.0,600.0,597.0,1404.0,1519.0,10633.0,58.0,512.0,1703.0,2041.0,3432.0,2887.0,0.930892918235,5493988.0,516.692184708,28.0,28.0,0.0,8031370.50941,286834.66105,0.0,0.0
alc4,1339.0,459.0,397.0,264.0,219.0,664.0,603.0,590.0,0.0,50.0,60.0,53.0,200.0,227.0,1.05682715075,428870.52884,726.899201424,9.0,9.0,0.0,4110815.76536,456757.307262,0.0,0.0
pet1,3768.0,3335.0,143.0,133.0,157.0,327.0,3468.0,3555.0,12.0,412.0,618.0,531.0,882.0,1100.0,0.992885375494,2244290.0,631.305203938,322.0,322.0,0.0,88413372.4589,274575.690866,0.0,0.0
ber1,1104.0,509.0,215.0,180.0,200.0,36.0,1105.0,1153.0,0.0,50.0,111.0,164.0,476.0,352.0,0.967572304996,852684.0,739.535125759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ric1_a,10679.0,5242.0,2306.0,1714.0,1417.0,2091.0,9013.0,8020.0,10.0,654.0,656.0,940.0,2622.0,3138.0,0.961725504323,3857959.17218,481.042290796,109.0,109.0,0.0,30498869.5189,279806.142376,0.0,0.0
vac1,353.0,207.0,44.0,38.0,64.0,98.0,273.0,3081.0,6.0,78.0,556.0,420.0,1447.0,574.0,0.951482479784,1721854.0,558.862057773,20.0,20.0,0.0,11401422.1345,570071.106725,0.0,0.0
sun1,4922.0,3589.0,377.0,414.0,542.0,335.0,4739.0,4394.0,5.0,1327.0,229.0,1318.0,768.0,747.0,0.970043358297,2474860.69675,563.236389793,481.0,481.0,0.0,52563750.8773,109280.147354,0.0,0.0
epa1,1788.0,1120.0,241.0,214.0,213.0,708.0,1032.0,1134.0,7.0,224.0,110.0,223.0,301.0,269.0,1.0275862069,850457.510666,749.962531451,81.0,81.0,0.0,47211773.7336,582861.404119,0.0,0.0
elc1_b,959.0,426.0,210.0,189.0,134.0,122.0,852.0,1631.0,2.0,83.0,314.0,210.0,614.0,408.0,0.984599589322,818770.38632,502.005141827,9.0,9.0,0.0,4778743.95659,530971.550732,0.0,0.0
sfo2,645.0,205.0,145.0,124.0,171.0,88.0,566.0,7381.0,3.0,96.0,318.0,1374.0,4465.0,1125.0,0.98623853211,2844489.0514,385.379901287,6.0,6.0,0.0,3135017.24369,522502.873949,0.0,0.0
mvw3,1578.0,740.0,223.0,240.0,375.0,4.0,1623.0,4006.0,0.0,240.0,766.0,636.0,1318.0,1046.0,0.969883220652,2096956.0,523.453819271,8.0,8.0,0.0,4651292.8415,581411.605188,0.0,0.0
val1,475.0,316.0,58.0,54.0,47.0,2.0,462.0,1663.0,0.0,139.0,246.0,140.0,456.0,682.0,1.02370689655,871145.0,523.839446783,13.0,13.0,0.0,3144358.89374,241873.761057,0.0,0.0
rwc3,381.0,161.0,82.0,59.0,79.0,79.0,308.0,2691.0,7.0,235.0,510.0,437.0,855.0,647.0,0.984496124031,1746686.46359,649.084527534,4.0,4.0,0.0,2218554.04959,554638.512397,0.0,0.0
win1,1495.0,522.0,231.0,305.0,437.0,552.0,1007.0,1028.0,12.0,114.0,179.0,158.0,217.0,348.0,0.958948043618,542318.265136,527.546950522,26.0,26.0,0.0,9345929.44948,359458.82498,0.0,0.0
ant2,2764.0,1755.0,433.0,319.0,257.0,1466.0,1408.0,1836.0,0.0,168.0,451.0,192.0,483.0,542.0,0.961725817676,1513735.0,824.474400871,132.0,132.0,0.0,69731581.1158,528269.553907,0.0,0.0
liv2,21.0,12.0,1.0,4.0,4.0,15.0,0.0,14693.0,138.0,3522.0,643.0,5304.0,1768.0,3318.0,0.0,12413365.0,844.848907643,1.0,1.0,0.0,571961.961872,571961.961872,0.0,0.0
eme1,5586.0,2667.0,1091.0,895.0,933.0,104.0,4224.0,16393.0,5.0,2013.0,1486.0,3840.0,4957.0,4092.0,1.29066543438,9133797.0,557.17666077,270.0,270.0,0.0,114729752.749,424925.010183,0.0,0.0
mvw1,2194.0,904.0,432.0,433.0,425.0,360.0,1944.0,1512.0,1.0,542.0,99.0,334.0,258.0,278.0,0.952256944444,772393.0,510.841931217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sbr1,5263.0,2067.0,1048.0,1005.0,1143.0,2286.0,3129.0,11068.0,24.0,637.0,2607.0,2023.0,3612.0,2165.0,0.971929824561,5018787.09389,453.450225324,138.0,138.0,0.0,94422791.477,684223.126645,0.0,0.0
cam1,1229.0,452.0,228.0,272.0,277.0,198.0,1073.0,6393.0,7.0,683.0,698.0,1620.0,1860.0,1525.0,0.966955153423,2893354.0,452.581573596,23.0,23.0,0.0,9207994.62775,400347.592511,0.0,0.0
mco1,2040.0,1144.0,349.0,261.0,286.0,712.0,1336.0,681.0,1.0,15.0,92.0,146.0,254.0,173.0,0.99609375,313265.0,460.007342144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfo5,11284.0,4446.0,2208.0,2000.0,2630.0,0.0,11854.0,34405.0,23.0,1064.0,431.0,16621.0,12552.0,3714.0,0.0,14151938.0,411.333759628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roh2,2440.0,1434.0,404.0,301.0,301.0,216.0,2344.0,4476.0,8.0,372.0,641.0,1346.0,1013.0,1096.0,0.953125,2365271.0,528.43409294,117.0,117.0,0.0,46337335.1936,396045.599946,0.0,0.0
okd2,10051.0,6800.0,1535.0,1151.0,565.0,1005.0,9833.0,17101.0,26.0,3276.0,998.0,3716.0,4707.0,4378.0,0.927385126407,12313957.9547,720.072390778,360.0,360.0,0.0,137662005.724,382394.460343,0.0,0.0
ber2,5847.0,2895.0,1035.0,895.0,1022.0,84.0,5925.0,17488.0,2.0,308.0,837.0,3930.0,8027.0,4384.0,0.973040439341,7779145.9526,444.827650538,140.0,140.0,0.0,88961927.2165,635442.337261,0.0,0.0
ala1,4108.0,1537.0,972.0,821.0,778.0,751.0,3568.0,8534.0,0.0,225.0,220.0,3405.0,3762.0,922.0,0.951146098634,3248781.0,380.686782283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sle2,937.0,316.0,266.0,216.0,139.0,71.0,828.0,1967.0,5.0,180.0,312.0,264.0,635.0,571.0,1.04226918799,967769.250386,492.002669236,5.0,5.0,0.0,3710350.4698,742070.09396,0.0,0.0
hay3_b,2100.0,753.0,512.0,413.0,422.0,92.0,1682.0,580.0,0.0,41.0,105.0,78.0,241.0,115.0,1.18376550169,491457.990686,847.341363252,9.0,9.0,0.0,13979419.6238,1553268.84709,0.0,0.0
pin2,66.0,12.0,28.0,13.0,13.0,41.0,25.0,2746.0,1.0,224.0,636.0,448.0,919.0,518.0,1.0,1440831.0,524.701747997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hay4,1140.0,320.0,325.0,265.0,230.0,373.0,725.0,2335.0,0.0,156.0,455.0,405.0,748.0,571.0,1.03825136612,1573806.0,674.006852248,2.0,2.0,0.0,2362062.33727,1181031.16863,0.0,0.0
hay2,2303.0,713.0,561.0,476.0,553.0,293.0,1971.0,5448.0,3.0,257.0,622.0,1112.0,1927.0,1527.0,1.01722614841,2608000.97415,478.707961481,42.0,42.0,0.0,14417870.667,343282.634929,0.0,0.0
liv3,296.0,58.0,75.0,79.0,84.0,194.0,0.0,6758.0,83.0,1441.0,679.0,1523.0,1347.0,1685.0,1.52577319588,4523068.0,669.290914472,2.0,2.0,0.0,1002023.47436,501011.737182,0.0,0.0
ber6,666.0,294.0,133.0,122.0,117.0,15.0,671.0,2540.0,4.0,134.0,235.0,313.0,905.0,949.0,0.97084548105,1668324.0,656.820472441,15.0,15.0,0.0,9713681.9971,647578.799807,0.0,0.0
wcc1_c,1177.0,631.0,230.0,156.0,160.0,254.0,939.0,1848.0,1.0,185.0,357.0,278.0,563.0,464.0,0.986588432523,1272385.05293,688.520050288,41.0,41.0,0.0,26066955.9496,635779.413404,0.0,0.0
